Temperature,Average
0-0,87.96555555555557
0-1,87.94875
0-2,88.85454545454546
0-3,90.47857142857143
0-4,85.51666666666667
0-5,91.67
0-6,84.52333333333333
0-7,87.2309090909091
0-8,89.9325
0-9,89.15444444444445
1-0,86.75625
