project;test file;mutants;killed_output;killed_timeout;total_killed;survived;mutation score
bfs;test_3-5_0-2_81;180;103;0;103;77;57.22
bfs;test_3-5_0-0_8;180;103;0;103;77;57.22
bfs;test_3-5_1-0_307;180;65;0;65;115;36.11
bfs;test_3-5_0-1_54;180;103;0;103;77;57.22
bfs;test_3-5_0-5_152;180;104;0;104;76;57.78
bfs;test_3-5_0-8_260;180;95;0;95;85;52.78
bfs;test_3-5_0-3_94;180;104;0;104;76;57.78
bfs;test_3-5_0-3_103;180;103;0;103;77;57.22
bfs;test_3-5_0-7_229;180;103;0;103;77;57.22
bfs;test_3-5_0-4_142;180;103;0;103;77;57.22
bfs;test_3-5_0-5_160;180;103;0;103;77;57.22
bfs;test_3-5_0-7_215;180;103;0;103;77;57.22
bfs;test_3-5_0-6_186;180;103;0;103;77;57.22
bfs;test_3-5_0-3_96;180;79;0;79;101;43.89
bfs;test_3-5_1-0_309;180;121;0;121;59;67.22
bfs;test_3-5_0-6_199;180;123;0;123;57;68.33
bfs;test_3-5_0-2_64;180;121;0;121;59;67.22
bfs;test_3-5_0-3_110;180;103;0;103;77;57.22
bfs;test_3-5_0-8_266;180;103;0;103;77;57.22
bfs;test_3-5_0-1_49;180;70;0;70;110;38.89
bfs;test_3-5_0-6_184;180;103;0;103;77;57.22
bfs;test_3-5_0-3_106;180;104;0;104;76;57.78
bfs;test_3-5_0-2_82;180;103;0;103;77;57.22
bfs;test_3-5_0-4_134;180;103;0;103;77;57.22
bfs;test_3-5_0-5_163;180;103;0;103;77;57.22
bfs;test_3-5_0-7_216;180;103;0;103;77;57.22
bfs;test_3-5_1-0_315;180;100;0;100;80;55.56
bfs;test_3-5_0-2_73;180;104;0;104;76;57.78
bfs;test_3-5_0-6_204;180;103;0;103;77;57.22
bfs;test_3-5_0-3_99;180;103;0;103;77;57.22
bfs;test_3-5_0-5_169;180;65;0;65;115;36.11
bfs;test_3-5_0-1_31;180;103;0;103;77;57.22
bfs;test_3-5_0-4_146;180;103;0;103;77;57.22
bfs;test_3-5_0-3_100;180;103;0;103;77;57.22
bfs;test_3-5_0-1_40;180;104;0;104;76;57.78
bfs;test_3-5_0-8_258;180;103;0;103;77;57.22
bfs;test_3-5_0-4_131;180;69;0;69;111;38.33
bfs;test_3-5_0-0_28;180;103;0;103;77;57.22
bfs;test_3-5_1-0_323;180;105;0;105;75;58.33
bfs;test_3-5_0-6_195;180;104;0;104;76;57.78
bfs;test_3-5_0-8_265;180;103;0;103;77;57.22
bfs;test_3-5_0-3_109;180;127;0;127;53;70.56
bfs;test_3-5_0-3_92;180;103;0;103;77;57.22
bfs;test_3-5_0-7_235;180;120;0;120;60;66.67
bfs;test_3-5_0-4_126;180;65;0;65;115;36.11
bfs;test_3-5_0-1_33;180;104;0;104;76;57.78
bfs;test_3-5_0-6_188;180;105;0;105;75;58.33
bfs;test_3-5_0-6_202;180;124;0;124;56;68.89
bfs;test_3-5_1-0_325;180;63;0;63;117;35.00
bfs;test_3-5_0-0_25;180;70;0;70;110;38.89
bfs;test_3-5_0-1_53;180;104;0;104;76;57.78
bfs;test_3-5_0-0_1;180;104;0;104;76;57.78
bfs;test_3-5_0-3_113;180;74;0;74;106;41.11
bfs;test_3-5_0-5_170;180;103;0;103;77;57.22
bfs;test_3-5_0-0_29;180;103;0;103;77;57.22
bfs;test_3-5_0-6_182;180;65;0;65;115;36.11
bfs;test_3-5_0-5_161;180;103;0;103;77;57.22
bfs;test_3-5_1-0_311;180;121;0;121;59;67.22
bfs;test_3-5_0-9_291;180;105;0;105;75;58.33
bfs;test_3-5_0-7_239;180;103;0;103;77;57.22
bfs;test_3-5_0-1_42;180;103;0;103;77;57.22
bfs;test_3-5_0-9_281;180;103;0;103;77;57.22
bfs;test_3-5_0-6_205;180;103;0;103;77;57.22
bfs;test_3-5_0-2_62;180;103;0;103;77;57.22
bfs;test_3-5_1-0_327;180;105;0;105;75;58.33
bfs;test_3-5_0-9_271;180;127;0;127;53;70.56
bfs;test_3-5_0-0_14;180;74;0;74;106;41.11
bfs;test_3-5_0-0_11;180;103;0;103;77;57.22
bfs;test_3-5_1-0_320;180;105;0;105;75;58.33
bfs;test_3-5_0-1_37;180;104;0;104;76;57.78
bfs;test_3-5_0-0_7;180;69;0;69;111;38.33
bfs;test_3-5_0-9_290;180;65;0;65;115;36.11
bfs;test_3-5_0-1_43;180;103;0;103;77;57.22
bfs;test_3-5_0-1_44;180;103;0;103;77;57.22
bfs;test_3-5_0-4_135;180;77;0;77;103;42.78
bfs;test_3-5_0-9_298;180;67;0;67;113;37.22
bfs;test_3-5_0-2_76;180;103;0;103;77;57.22
bfs;test_3-5_1-0_304;180;103;0;103;77;57.22
bfs;test_3-5_0-7_228;180;105;0;105;75;58.33
bfs;test_3-5_0-8_256;180;103;0;103;77;57.22
bfs;test_3-5_0-4_147;180;103;0;103;77;57.22
bfs;test_3-5_0-8_244;180;120;0;120;60;66.67
bfs;test_3-5_0-5_164;180;65;0;65;115;36.11
bfs;test_3-5_0-3_105;180;103;0;103;77;57.22
bfs;test_3-5_0-7_221;180;103;0;103;77;57.22
bfs;test_3-5_0-1_41;180;103;0;103;77;57.22
bfs;test_3-5_0-5_157;180;115;0;115;65;63.89
bfs;test_3-5_0-4_145;180;103;0;103;77;57.22
bfs;test_3-5_0-5_159;180;104;0;104;76;57.78
bfs;test_3-5_0-4_136;180;103;0;103;77;57.22
bfs;test_3-5_0-3_117;180;104;0;104;76;57.78
bfs;test_3-5_0-2_80;180;104;0;104;76;57.78
bfs;test_3-5_0-9_288;180;100;0;100;80;55.56
bfs;test_3-5_0-2_61;180;103;0;103;77;57.22
bfs;test_3-5_0-7_218;180;65;0;65;115;36.11
bfs;test_3-5_0-4_140;180;103;0;103;77;57.22
bfs;test_3-5_0-0_12;180;77;0;77;103;42.78
bfs;test_3-5_1-0_316;180;105;0;105;75;58.33
bfs;test_3-5_0-4_124;180;103;0;103;77;57.22
bfs;test_3-5_0-3_93;180;103;0;103;77;57.22
bfs;test_3-5_0-0_18;180;103;0;103;77;57.22
bfs;test_3-5_0-0_26;180;70;0;70;110;38.89
bfs;test_3-5_0-1_60;180;103;0;103;77;57.22
bfs;test_3-5_0-1_58;180;74;0;74;106;41.11
bfs;test_3-5_0-9_274;180;110;0;110;70;61.11
bfs;test_3-5_0-2_75;180;69;0;69;111;38.33
bfs;test_3-5_0-3_97;180;103;0;103;77;57.22
bfs;test_3-5_0-0_30;180;103;0;103;77;57.22
bfs;test_3-5_0-2_89;180;104;0;104;76;57.78
bfs;test_3-5_0-4_128;180;104;0;104;76;57.78
bfs;test_3-5_0-9_289;180;68;0;68;112;37.78
bfs;test_3-5_0-5_173;180;104;0;104;76;57.78
