Temperature,Average
0-0,90.2813793103448
0-1,89.93464285714283
0-2,90.20961538461538
0-3,89.49793103448275
0-4,89.33499999999998
0-5,90.36280000000002
0-6,89.0562962962963
0-7,87.80863636363635
0-8,87.15304347826086
0-9,88.73304347826085
1-0,86.71192307692307
