project;test file;mutants;killed;incompetent;timeout;survived;mutation score
bfs;test_3-5_0-1_48;63;45;0;1;17;73.02
bfs;test_3-5_0-0_5;63;45;0;1;17;73.02
bfs;test_3-5_0-3_91;63;45;0;1;17;73.02
bfs;test_3-5_0-5_176;63;32;0;1;30;52.38
bfs;test_3-5_0-2_90;63;46;0;1;16;74.60
bfs;test_3-5_0-6_185;63;46;0;1;16;74.60
bfs;test_3-5_0-8_250;63;46;0;1;16;74.60
bfs;test_3-5_0-7_225;63;46;0;1;16;74.60
bfs;test_3-5_0-4_130;63;47;0;2;14;77.78
bfs;test_3-5_0-8_253;63;46;0;1;16;74.60
bfs;test_3-5_1-0_314;63;45;0;1;17;73.02
bfs;test_3-5_0-9_293;63;50;0;1;12;80.95
bfs;test_3-5_0-2_77;63;45;0;1;17;73.02
bfs;test_3-5_0-0_17;63;47;0;2;14;77.78
bfs;test_3-5_0-4_143;63;35;0;1;27;57.14
bfs;test_3-5_1-0_312;63;36;0;2;25;60.32
bfs;test_3-5_0-4_121;63;45;0;1;17;73.02
bfs;test_3-5_1-0_319;63;46;0;1;16;74.60
bfs;test_3-5_0-9_297;63;31;0;1;31;50.79
bfs;test_3-5_0-6_203;63;45;0;1;17;73.02
bfs;test_3-5_0-6_181;63;45;0;1;17;73.02
bfs;test_3-5_0-9_292;63;42;0;0;21;66.67
bfs;test_3-5_0-7_222;63;45;0;1;17;73.02
bfs;test_3-5_0-7_233;63;45;0;1;17;73.02
bfs;test_3-5_1-0_308;63;38;0;0;25;60.32
bfs;test_3-5_0-1_46;63;45;0;1;17;73.02
bfs;test_3-5_0-2_67;63;47;0;2;14;77.78
bfs;test_3-5_0-6_196;63;34;0;1;28;55.56
bfs;test_3-5_0-5_172;63;45;0;0;18;71.43
bfs;test_3-5_0-5_154;63;31;0;1;31;50.79
bfs;test_3-5_0-3_98;63;47;0;2;14;77.78
bfs;test_3-5_0-5_171;63;45;0;1;17;73.02
bfs;test_3-5_0-0_16;63;45;0;1;17;73.02
bfs;test_3-5_1-0_317;63;44;0;1;18;71.43
bfs;test_3-5_1-0_321;63;33;0;1;29;53.97
bfs;test_3-5_0-1_36;63;47;0;2;14;77.78
bfs;test_3-5_0-8_252;63;43;0;1;19;69.84
bfs;test_3-5_0-7_227;63;47;0;1;15;76.19
bfs;test_3-5_0-4_139;63;45;0;1;17;73.02
bfs;test_3-5_1-0_324;63;45;0;1;17;73.02
bfs;test_3-5_0-8_242;63;46;0;1;16;74.60
bfs;test_3-5_0-3_111;63;45;0;1;17;73.02
bfs;test_3-5_0-0_23;63;46;0;1;16;74.60
bfs;test_3-5_0-5_165;63;47;0;2;14;77.78
bfs;test_3-5_0-6_207;63;47;0;1;15;76.19
bfs;test_3-5_0-9_287;63;34;0;1;28;55.56
bfs;test_3-5_0-8_264;63;44;0;0;19;69.84
bfs;test_3-5_0-6_197;63;44;0;2;17;73.02
bfs;test_3-5_0-0_3;63;46;0;1;16;74.60
bfs;test_3-5_0-2_87;63;45;0;1;17;73.02
bfs;test_3-5_0-7_230;63;46;0;1;16;74.60
bfs;test_3-5_0-9_272;63;33;0;1;29;53.97
bfs;test_3-5_0-0_22;63;45;0;1;17;73.02
bfs;test_3-5_0-7_212;63;46;0;1;16;74.60
bfs;test_3-5_0-7_232;63;45;0;1;17;73.02
bfs;test_3-5_0-3_120;63;45;0;1;17;73.02
bfs;test_3-5_0-9_299;63;32;0;1;30;52.38
bfs;test_3-5_0-0_20;63;47;0;2;14;77.78
bfs;test_3-5_0-2_86;63;45;0;1;17;73.02
bfs;test_3-5_0-4_148;63;46;0;1;16;74.60
bfs;test_3-5_0-5_151;63;45;0;1;17;73.02
bfs;test_3-5_0-3_108;63;36;0;2;25;60.32
bfs;test_3-5_0-3_112;63;46;0;1;16;74.60
bfs;test_3-5_0-7_238;63;47;0;1;15;76.19
bfs;test_3-5_0-3_107;63;46;0;1;16;74.60
bfs;test_3-5_0-6_193;63;46;0;1;16;74.60
bfs;test_3-5_0-5_168;63;49;0;0;14;77.78
bfs;test_3-5_0-9_285;63;33;0;2;28;55.56
bfs;test_3-5_0-2_81;63;46;0;1;16;74.60
bfs;test_3-5_0-0_8;63;45;0;1;17;73.02
bfs;test_3-5_1-0_307;63;31;0;1;31;50.79
bfs;test_3-5_0-1_54;63;45;0;1;17;73.02
bfs;test_3-5_0-5_152;63;47;0;2;14;77.78
bfs;test_3-5_0-8_260;63;45;0;0;18;71.43
bfs;test_3-5_0-3_94;63;47;0;2;14;77.78
bfs;test_3-5_0-3_103;63;45;0;1;17;73.02
bfs;test_3-5_0-7_229;63;46;0;1;16;74.60
bfs;test_3-5_0-4_142;63;46;0;1;16;74.60
bfs;test_3-5_0-5_160;63;45;0;1;17;73.02
bfs;test_3-5_0-7_215;63;44;0;1;18;71.43
bfs;test_3-5_0-6_186;63;46;0;1;16;74.60
bfs;test_3-5_0-3_96;63;46;0;1;16;74.60
bfs;test_3-5_1-0_309;63;48;0;0;15;76.19
bfs;test_3-5_0-6_199;63;49;0;0;14;77.78
bfs;test_3-5_0-2_64;63;51;0;0;12;80.95
bfs;test_3-5_0-3_110;63;46;0;1;16;74.60
bfs;test_3-5_0-8_266;63;46;0;1;16;74.60
bfs;test_3-5_0-1_49;63;36;0;2;25;60.32
bfs;test_3-5_0-6_184;63;46;0;1;16;74.60
bfs;test_3-5_0-3_106;63;47;0;2;14;77.78
bfs;test_3-5_0-2_82;63;45;0;1;17;73.02
bfs;test_3-5_0-4_134;63;46;0;1;16;74.60
bfs;test_3-5_0-5_163;63;45;0;1;17;73.02
bfs;test_3-5_0-7_216;63;46;0;1;16;74.60
bfs;test_3-5_1-0_315;63;42;0;1;20;68.25
bfs;test_3-5_0-2_73;63;47;0;2;14;77.78
bfs;test_3-5_0-6_204;63;45;0;1;17;73.02
bfs;test_3-5_0-3_99;63;45;0;1;17;73.02
bfs;test_3-5_0-5_169;63;31;0;1;31;50.79
bfs;test_3-5_0-1_31;63;45;0;1;17;73.02
bfs;test_3-5_0-4_146;63;45;0;1;17;73.02
bfs;test_3-5_0-3_100;63;45;0;1;17;73.02
bfs;test_3-5_0-1_40;63;47;0;2;14;77.78
bfs;test_3-5_0-8_258;63;44;0;1;18;71.43
bfs;test_3-5_0-4_131;63;34;0;1;28;55.56
bfs;test_3-5_0-0_28;63;45;0;1;17;73.02
bfs;test_3-5_1-0_323;63;45;0;1;17;73.02
bfs;test_3-5_0-6_195;63;47;0;1;15;76.19
bfs;test_3-5_0-8_265;63;45;0;1;17;73.02
bfs;test_3-5_0-3_109;63;50;0;0;13;79.37
bfs;test_3-5_0-3_92;63;45;0;1;17;73.02
bfs;test_3-5_0-7_235;63;50;0;0;13;79.37
bfs;test_3-5_0-4_126;63;31;0;1;31;50.79
bfs;test_3-5_0-1_33;63;47;0;2;14;77.78
bfs;test_3-5_0-6_188;63;49;0;0;14;77.78
bfs;test_3-5_0-6_202;63;50;0;1;12;80.95
bfs;test_3-5_1-0_325;63;34;0;2;27;57.14
bfs;test_3-5_0-0_25;63;36;0;2;25;60.32
bfs;test_3-5_0-1_53;63;47;0;2;14;77.78
bfs;test_3-5_0-0_1;63;47;0;2;14;77.78
bfs;test_3-5_0-3_113;63;40;0;0;23;63.49
bfs;test_3-5_0-5_170;63;45;0;1;17;73.02
bfs;test_3-5_0-0_29;63;45;0;1;17;73.02
bfs;test_3-5_0-6_182;63;31;0;1;31;50.79
bfs;test_3-5_0-5_161;63;44;0;1;18;71.43
bfs;test_3-5_1-0_311;63;47;0;1;15;76.19
bfs;test_3-5_0-9_291;63;46;0;1;16;74.60
bfs;test_3-5_0-7_239;63;44;0;1;18;71.43
bfs;test_3-5_0-1_42;63;46;0;1;16;74.60
bfs;test_3-5_0-9_281;63;46;0;1;16;74.60
bfs;test_3-5_0-6_205;63;46;0;1;16;74.60
bfs;test_3-5_0-2_62;63;45;0;1;17;73.02
bfs;test_3-5_1-0_327;63;44;0;1;18;71.43
bfs;test_3-5_0-9_271;63;48;0;0;15;76.19
bfs;test_3-5_0-0_14;63;40;0;0;23;63.49
bfs;test_3-5_0-0_11;63;45;0;1;17;73.02
bfs;test_3-5_1-0_320;63;46;0;1;16;74.60
bfs;test_3-5_0-1_37;63;47;0;0;16;74.60
bfs;test_3-5_0-0_7;63;34;0;1;28;55.56
bfs;test_3-5_0-9_290;63;30;0;1;32;49.21
bfs;test_3-5_0-1_43;63;46;0;1;16;74.60
bfs;test_3-5_0-1_44;63;45;0;1;17;73.02
bfs;test_3-5_0-4_135;63;45;0;0;18;71.43
bfs;test_3-5_0-9_298;63;33;0;1;29;53.97
bfs;test_3-5_0-2_76;63;45;0;1;17;73.02
bfs;test_3-5_1-0_304;63;46;0;1;16;74.60
bfs;test_3-5_0-7_228;63;49;0;0;14;77.78
bfs;test_3-5_0-8_256;63;44;0;2;17;73.02
bfs;test_3-5_0-4_147;63;44;0;2;17;73.02
bfs;test_3-5_0-8_244;63;48;0;0;15;76.19
bfs;test_3-5_0-5_164;63;32;0;1;30;52.38
bfs;test_3-5_0-3_105;63;46;0;1;16;74.60
bfs;test_3-5_0-7_221;63;45;0;1;17;73.02
bfs;test_3-5_0-1_41;63;46;0;1;16;74.60
bfs;test_3-5_0-5_157;63;48;0;1;14;77.78
bfs;test_3-5_0-4_145;63;46;0;1;16;74.60
bfs;test_3-5_0-5_159;63;47;0;2;14;77.78
bfs;test_3-5_0-4_136;63;44;0;1;18;71.43
bfs;test_3-5_0-3_117;63;47;0;1;15;76.19
bfs;test_3-5_0-2_80;63;47;0;2;14;77.78
bfs;test_3-5_0-9_288;63;42;0;1;20;68.25
bfs;test_3-5_0-2_61;63;46;0;1;16;74.60
bfs;test_3-5_0-7_218;63;31;0;1;31;50.79
bfs;test_3-5_0-4_140;63;46;0;1;16;74.60
bfs;test_3-5_0-0_12;63;45;0;0;18;71.43
bfs;test_3-5_1-0_316;63;46;0;1;16;74.60
bfs;test_3-5_0-4_124;63;46;0;1;16;74.60
bfs;test_3-5_0-3_93;63;45;0;1;17;73.02
bfs;test_3-5_0-0_18;63;46;0;1;16;74.60
bfs;test_3-5_0-0_26;63;36;0;2;25;60.32
bfs;test_3-5_0-1_60;63;46;0;1;16;74.60
bfs;test_3-5_0-1_58;63;40;0;0;23;63.49
bfs;test_3-5_0-9_274;63;45;0;1;17;73.02
bfs;test_3-5_0-2_75;63;35;0;1;27;57.14
bfs;test_3-5_0-3_97;63;46;0;1;16;74.60
bfs;test_3-5_0-0_30;63;46;0;1;16;74.60
bfs;test_3-5_0-2_89;63;47;0;2;14;77.78
bfs;test_3-5_0-4_128;63;47;0;2;14;77.78
bfs;test_3-5_0-9_289;63;35;0;1;27;57.14
bfs;test_3-5_0-5_173;63;45;0;0;18;71.43
bfs;test_3-5_0-1_52;63;46;0;1;16;74.60
bfs;test_3-5_0-9_278;63;47;0;2;14;77.78
bfs;test_3-5_0-6_191;63;45;0;1;17;73.02
bfs;test_3-5_0-1_51;63;35;0;1;27;57.14
bfs;test_3-5_0-6_208;63;46;0;1;16;74.60
bfs;test_3-5_0-1_32;63;45;0;1;17;73.02
bfs;test_3-5_0-3_101;63;45;0;1;17;73.02
bfs;test_3-5_0-6_192;63;45;0;1;17;73.02
bfs;test_3-5_0-8_241;63;33;0;1;29;53.97
bfs;test_3-5_0-2_68;63;47;0;2;14;77.78
bfs;test_3-5_0-5_155;63;45;0;1;17;73.02
bfs;test_3-5_0-0_13;63;36;0;2;25;60.32
bfs;test_3-5_0-5_158;63;45;0;1;17;73.02
bfs;test_3-5_0-1_47;63;36;0;2;25;60.32
bfs;test_3-5_0-1_39;63;45;0;1;17;73.02
bfs;test_3-5_0-7_214;63;43;0;0;20;68.25
bfs;test_3-5_0-0_27;63;47;0;2;14;77.78
bfs;test_3-5_0-0_6;63;45;0;1;17;73.02
bfs;test_3-5_0-4_141;63;45;0;1;17;73.02
bfs;test_3-5_0-1_59;63;46;0;1;16;74.60
bfs;test_3-5_0-5_174;63;45;0;0;18;71.43
bfs;test_3-5_0-8_243;63;47;0;1;15;76.19
bfs;test_3-5_0-4_132;63;47;0;2;14;77.78
bfs;test_3-5_0-9_277;63;47;0;0;16;74.60
bfs;test_3-5_0-4_129;63;45;0;1;17;73.02
bfs;test_3-5_0-9_286;63;33;0;1;29;53.97
bfs;test_3-5_0-8_267;63;31;0;1;31;50.79
bfs;test_3-5_0-1_57;63;45;0;1;17;73.02
bfs;test_3-5_0-6_198;63;33;0;1;29;53.97
bfs;test_3-5_0-2_71;63;45;0;1;17;73.02
bfs;test_3-5_0-1_34;63;45;0;1;17;73.02
bfs;test_3-5_0-6_190;63;47;0;1;15;76.19
bfs;test_3-5_0-6_187;63;47;0;0;16;74.60
bfs;test_3-5_0-5_162;63;34;0;1;28;55.56
bfs;test_3-5_0-1_55;63;45;0;1;17;73.02
bfs;test_3-5_0-5_166;63;50;0;1;12;80.95
bfs;test_3-5_0-8_261;63;49;0;0;14;77.78
bfs;test_3-5_1-0_318;63;33;0;1;29;53.97
bfs;test_3-5_0-4_149;63;47;0;1;15;76.19
bfs;test_3-5_0-4_144;63;45;0;1;17;73.02
bfs;test_3-5_0-5_156;63;47;0;1;15;76.19
bfs;test_3-5_0-6_194;63;45;0;1;17;73.02
bfs;test_3-5_0-6_206;63;46;0;0;17;73.02
bfs;test_3-5_0-2_74;63;45;0;1;17;73.02
bfs;test_3-5_0-2_69;63;47;0;2;14;77.78
bfs;test_3-5_0-2_72;63;47;0;0;16;74.60
bfs;test_3-5_0-9_276;63;45;0;0;18;71.43
bfs;test_3-5_0-2_84;63;47;0;2;14;77.78
bfs;test_3-5_0-1_35;63;45;0;1;17;73.02
bfs;test_3-5_0-9_295;63;53;0;1;9;85.71
bfs;test_3-5_0-3_102;63;47;0;2;14;77.78
bfs;test_3-5_0-2_85;63;36;0;2;25;60.32
bfs;test_3-5_0-0_19;63;45;0;1;17;73.02
bfs;test_3-5_0-2_79;63;45;0;1;17;73.02
bfs;test_3-5_0-0_15;63;47;0;2;14;77.78
bfs;test_3-5_0-0_21;63;46;0;1;16;74.60
bfs;test_3-5_0-8_245;63;43;0;0;20;68.25
bfs;test_3-5_0-8_255;63;51;0;0;12;80.95
bfs;test_3-5_0-7_234;63;45;0;1;17;73.02
bfs;test_3-5_0-0_24;63;47;0;2;14;77.78
bfs;test_3-5_0-8_246;63;46;0;1;16;74.60
bfs;test_3-5_1-0_330;63;46;0;1;16;74.60
bfs;test_3-5_0-0_2;63;47;0;2;14;77.78
bfs;test_3-5_0-1_38;63;45;0;1;17;73.02
bfs;test_3-5_1-0_303;63;32;0;1;30;52.38
bfs;test_3-5_0-8_247;63;44;0;2;17;73.02
bfs;test_3-5_0-6_209;63;49;0;0;14;77.78
