Temperature,Average
0-0,54.95285714285715
0-1,55.34142857142858
0-2,53.152
0-3,57.271428571428565
0-4,52.9275
0-5,56.36999999999999
0-6,53.25333333333333
0-7,54.774
0-8,51.17200000000001
0-9,54.234
1-0,53.153333333333336
