project;test file;mutants;killed_output;killed_timeout;total_killed;survived;mutation score
find-duplicates;test_3-5_0-0_5;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-3_91;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-5_176;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_90;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-6_185;62;51;2;53;9;85.48
find-duplicates;test_3-5_0-7_225;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-4_130;62;42;1;43;19;69.35
find-duplicates;test_3-5_1-0_314;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-1_45;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_77;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-0_17;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-4_143;62;42;1;43;19;69.35
find-duplicates;test_3-5_1-0_312;62;44;2;46;16;74.19
find-duplicates;test_3-5_0-4_121;62;42;1;43;19;69.35
find-duplicates;test_3-5_1-0_319;62;45;2;47;15;75.81
find-duplicates;test_3-5_0-6_203;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-6_181;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-7_223;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-1_46;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_67;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-6_196;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-5_154;62;43;2;45;17;72.58
find-duplicates;test_3-5_0-3_98;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-5_171;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-0_16;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-5_179;62;42;1;43;19;69.35
find-duplicates;test_3-5_1-0_321;62;49;2;51;11;82.26
find-duplicates;test_3-5_0-1_36;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-8_252;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-7_227;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-4_139;62;42;1;43;19;69.35
find-duplicates;test_3-5_1-0_324;62;43;1;44;18;70.97
find-duplicates;test_3-5_0-5_175;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-3_111;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-0_23;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-8_254;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-5_165;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-6_207;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-8_264;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-6_197;62;47;2;49;13;79.03
find-duplicates;test_3-5_0-0_3;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_87;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-0_22;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-8_249;62;43;1;44;18;70.97
find-duplicates;test_3-5_0-7_212;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-4_127;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-3_120;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-0_20;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_86;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-4_148;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-5_151;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-3_108;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-3_112;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-7_238;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-3_107;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-6_193;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-5_168;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-9_285;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-5_167;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_81;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-0_8;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-4_125;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-8_269;62;43;1;44;18;70.97
find-duplicates;test_3-5_0-1_54;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-5_152;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-3_94;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-3_103;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-7_229;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-4_142;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-5_160;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-7_215;62;46;1;47;15;75.81
find-duplicates;test_3-5_0-3_96;62;42;1;43;19;69.35
find-duplicates;test_3-5_1-0_309;62;49;2;51;11;82.26
find-duplicates;test_3-5_0-2_64;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-3_110;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-8_266;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-1_49;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-6_184;62;43;1;44;18;70.97
find-duplicates;test_3-5_0-3_106;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_82;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-6_201;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-4_134;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-5_163;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-7_216;62;45;1;46;16;74.19
find-duplicates;test_3-5_1-0_315;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_73;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-6_204;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-3_99;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-5_169;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-1_31;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-4_146;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-3_100;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-1_40;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-4_131;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-0_28;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-7_219;62;48;2;50;12;80.65
find-duplicates;test_3-5_0-6_195;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-3_109;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-3_92;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-7_235;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-4_126;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-1_33;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-6_188;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-7_231;62;42;1;43;19;69.35
find-duplicates;test_3-5_1-0_325;62;43;2;45;17;72.58
find-duplicates;test_3-5_0-0_25;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-1_53;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-0_9;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-0_1;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-3_113;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-0_29;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-6_182;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-5_161;62;42;1;43;19;69.35
find-duplicates;test_3-5_1-0_311;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-9_291;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-1_42;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-9_281;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-6_205;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_62;62;42;1;43;19;69.35
find-duplicates;test_3-5_1-0_327;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-9_271;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-0_14;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-8_263;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-0_11;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-1_37;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-0_7;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-9_290;62;44;2;46;16;74.19
find-duplicates;test_3-5_0-1_43;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-1_44;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-4_135;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-9_298;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_76;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-8_256;62;45;1;46;16;74.19
find-duplicates;test_3-5_0-4_147;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-5_164;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-3_105;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-7_221;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-4_122;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-1_41;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-5_157;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-5_159;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-4_136;62;43;1;44;18;70.97
find-duplicates;test_3-5_1-0_313;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-3_117;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_80;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-9_288;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_61;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-4_140;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-0_12;62;42;1;43;19;69.35
find-duplicates;test_3-5_1-0_316;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-4_124;62;43;1;44;18;70.97
find-duplicates;test_3-5_0-3_93;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-0_18;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-0_26;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-1_60;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-1_58;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_75;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-3_97;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-0_30;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_89;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-4_128;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-5_173;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-7_237;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-1_52;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-6_191;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-1_51;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-1_32;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-3_101;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-4_138;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_68;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-5_155;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-0_13;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-5_158;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-1_47;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-1_39;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-7_214;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_63;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-0_27;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-0_6;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-4_141;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-1_59;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_88;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-8_243;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-9_282;62;47;2;49;13;79.03
find-duplicates;test_3-5_0-4_132;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-9_280;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-9_277;62;44;2;46;16;74.19
find-duplicates;test_3-5_0-4_129;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-9_286;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-6_189;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-5_153;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-1_57;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_71;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-1_34;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-6_190;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-6_187;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_66;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-5_162;62;43;1;44;18;70.97
find-duplicates;test_3-5_0-1_55;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-5_166;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_65;62;42;1;43;19;69.35
find-duplicates;test_3-5_1-0_318;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-4_149;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-4_144;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-5_156;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-6_194;62;43;1;44;18;70.97
find-duplicates;test_3-5_0-6_206;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_74;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_69;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_72;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-9_276;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-9_296;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_84;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-1_35;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-9_295;62;43;1;44;18;70.97
find-duplicates;test_3-5_0-3_102;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_85;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-0_19;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-2_79;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-0_15;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-0_21;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-8_255;62;44;2;46;16;74.19
find-duplicates;test_3-5_0-0_24;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-0_2;62;42;1;43;19;69.35
find-duplicates;test_3-5_0-3_119;62;42;1;43;19;69.35
find-duplicates;test_3-5_1-0_306;62;40;1;41;21;66.13
find-duplicates;test_3-5_0-1_38;62;42;1;43;19;69.35
find-duplicates;test_3-5_1-0_303;62;43;1;44;18;70.97
