project;test file;mutants;killed;incompetent;timeout;survived;mutation score
find-duplicates;test_3-5_0-5_176;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_90;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-6_185;44;41;0;0;3;93.18
find-duplicates;test_3-5_0-7_225;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-4_130;44;38;0;0;6;86.36
find-duplicates;test_3-5_1-0_314;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-1_45;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_77;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-0_17;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-4_143;44;38;0;0;6;86.36
find-duplicates;test_3-5_1-0_312;44;39;0;0;5;88.64
find-duplicates;test_3-5_0-4_121;44;38;0;0;6;86.36
find-duplicates;test_3-5_1-0_319;44;42;0;0;2;95.45
find-duplicates;test_3-5_0-6_203;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-6_181;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-7_223;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-1_46;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_67;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-6_196;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-5_154;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-3_98;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-5_171;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-0_16;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-5_179;44;38;0;0;6;86.36
find-duplicates;test_3-5_1-0_321;44;39;0;0;5;88.64
find-duplicates;test_3-5_0-1_36;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-8_252;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-7_227;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-4_139;44;38;0;0;6;86.36
find-duplicates;test_3-5_1-0_324;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-5_175;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-3_111;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-0_23;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-8_254;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-5_165;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-6_207;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-8_264;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-6_197;44;39;0;0;5;88.64
find-duplicates;test_3-5_0-0_3;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_87;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-0_22;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-8_249;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-7_212;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-4_127;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-3_120;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-0_20;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_86;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-4_148;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-5_151;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-3_108;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-3_112;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-7_238;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-3_107;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-6_193;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-5_168;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-9_285;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-5_167;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_81;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-0_8;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-4_125;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-8_269;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-1_54;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-5_152;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-3_94;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-3_103;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-7_229;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-4_142;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-5_160;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-7_215;44;39;0;0;5;88.64
find-duplicates;test_3-5_0-3_96;44;38;0;0;6;86.36
find-duplicates;test_3-5_1-0_309;44;42;0;0;2;95.45
find-duplicates;test_3-5_0-2_64;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-3_110;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-8_266;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-1_49;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-6_184;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-3_106;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_82;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-6_201;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-4_134;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-5_163;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-7_216;44;39;0;0;5;88.64
find-duplicates;test_3-5_1-0_315;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_73;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-6_204;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-3_99;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-5_169;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-1_31;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-4_146;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-3_100;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-1_40;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-4_131;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-0_28;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-7_219;44;40;0;0;4;90.91
find-duplicates;test_3-5_0-6_195;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-3_109;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-3_92;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-7_235;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-4_126;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-1_33;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-6_188;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-7_231;44;38;0;0;6;86.36
find-duplicates;test_3-5_1-0_325;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-0_25;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-1_53;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-0_9;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-0_1;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-3_113;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-0_29;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-6_182;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-5_161;44;38;0;0;6;86.36
find-duplicates;test_3-5_1-0_311;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-9_291;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-1_42;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-9_281;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-6_205;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_62;44;38;0;0;6;86.36
find-duplicates;test_3-5_1-0_327;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-9_271;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-0_14;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-8_263;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-0_11;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-1_37;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-0_7;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-9_290;44;37;0;0;7;84.09
find-duplicates;test_3-5_0-1_43;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-1_44;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-4_135;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-9_298;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_76;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-8_256;44;39;0;0;5;88.64
find-duplicates;test_3-5_0-4_147;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-5_164;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-3_105;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-7_221;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-4_122;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-1_41;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-5_157;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-5_159;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-4_136;44;38;0;0;6;86.36
find-duplicates;test_3-5_1-0_313;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-3_117;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_80;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-9_288;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_61;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-4_140;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-0_12;44;38;0;0;6;86.36
find-duplicates;test_3-5_1-0_316;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-4_124;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-3_93;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-0_18;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-0_26;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-1_60;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-1_58;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_75;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-3_97;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-0_30;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_89;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-4_128;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-5_173;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-7_237;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-1_52;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-6_191;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-1_51;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-1_32;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-3_101;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-4_138;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_68;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-5_155;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-0_13;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-5_158;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-1_47;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-1_39;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-7_214;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_63;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-0_27;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-0_6;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-4_141;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-1_59;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_88;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-8_243;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-9_282;44;39;0;0;5;88.64
find-duplicates;test_3-5_0-4_132;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-9_280;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-9_277;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-4_129;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-9_286;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-6_189;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-5_153;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-1_57;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_71;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-1_34;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-6_190;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-6_187;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_66;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-5_162;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-1_55;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-5_166;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_65;44;38;0;0;6;86.36
find-duplicates;test_3-5_1-0_318;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-4_149;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-4_144;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-5_156;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-6_194;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-6_206;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_74;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_69;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_72;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-9_276;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-9_296;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_84;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-1_35;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-9_295;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-3_102;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_85;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-0_19;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-2_79;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-0_15;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-0_21;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-8_255;44;37;0;0;7;84.09
find-duplicates;test_3-5_0-0_24;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-0_2;44;38;0;0;6;86.36
find-duplicates;test_3-5_0-3_119;44;38;0;0;6;86.36
find-duplicates;test_3-5_1-0_306;44;36;0;0;8;81.82
find-duplicates;test_3-5_0-1_38;44;38;0;0;6;86.36
find-duplicates;test_3-5_1-0_303;44;39;0;0;5;88.64
