project;test file;mutants;killed;incompetent;timeout;survived;mutation score
combinations;test_3-5_0-4_125;28;26;2;0;0;100.00
combinations;test_3-5_0-8_269;28;26;2;0;0;100.00
combinations;test_3-5_1-0_307;28;26;2;0;0;100.00
combinations;test_3-5_0-1_54;28;26;2;0;0;100.00
combinations;test_3-5_0-3_94;28;24;2;0;2;92.86
combinations;test_3-5_0-3_103;28;26;2;0;0;100.00
combinations;test_3-5_0-4_142;28;26;2;0;0;100.00
combinations;test_3-5_0-5_160;28;26;2;0;0;100.00
combinations;test_3-5_0-3_96;28;26;2;0;0;100.00
combinations;test_3-5_0-6_199;28;26;2;0;0;100.00
combinations;test_3-5_0-2_64;28;26;2;0;0;100.00
combinations;test_3-5_0-3_110;28;26;2;0;0;100.00
combinations;test_3-5_0-8_266;28;26;2;0;0;100.00
combinations;test_3-5_0-1_49;28;26;2;0;0;100.00
combinations;test_3-5_0-6_184;28;26;2;0;0;100.00
combinations;test_3-5_0-3_106;28;26;2;0;0;100.00
combinations;test_3-5_0-4_134;28;24;2;0;2;92.86
combinations;test_3-5_0-5_163;28;26;2;0;0;100.00
combinations;test_3-5_0-3_99;28;26;2;0;0;100.00
combinations;test_3-5_0-5_169;28;26;2;0;0;100.00
combinations;test_3-5_0-1_31;28;26;2;0;0;100.00
combinations;test_3-5_0-4_146;28;26;2;0;0;100.00
combinations;test_3-5_0-3_100;28;24;2;0;2;92.86
combinations;test_3-5_0-1_40;28;26;2;0;0;100.00
combinations;test_3-5_0-8_258;28;24;2;0;2;92.86
combinations;test_3-5_0-4_131;28;24;2;0;2;92.86
combinations;test_3-5_0-0_28;28;26;2;0;0;100.00
combinations;test_3-5_0-7_219;28;24;2;0;2;92.86
combinations;test_3-5_0-6_195;28;26;2;0;0;100.00
combinations;test_3-5_0-8_265;28;25;2;0;1;96.43
combinations;test_3-5_0-8_270;28;24;2;0;2;92.86
combinations;test_3-5_0-3_109;28;24;2;0;2;92.86
combinations;test_3-5_0-7_235;28;26;2;0;0;100.00
combinations;test_3-5_0-4_126;28;26;2;0;0;100.00
combinations;test_3-5_0-1_33;28;26;2;0;0;100.00
combinations;test_3-5_0-6_188;28;24;2;0;2;92.86
combinations;test_3-5_0-7_231;28;24;2;0;2;92.86
combinations;test_3-5_0-0_25;28;26;2;0;0;100.00
combinations;test_3-5_0-1_53;28;24;2;0;2;92.86
combinations;test_3-5_0-0_9;28;26;2;0;0;100.00
combinations;test_3-5_0-0_1;28;26;2;0;0;100.00
combinations;test_3-5_0-3_113;28;26;2;0;0;100.00
combinations;test_3-5_0-5_170;28;26;2;0;0;100.00
combinations;test_3-5_0-0_29;28;26;2;0;0;100.00
combinations;test_3-5_0-6_182;28;26;2;0;0;100.00
combinations;test_3-5_0-5_161;28;26;2;0;0;100.00
combinations;test_3-5_0-7_239;28;26;2;0;0;100.00
combinations;test_3-5_0-1_42;28;24;2;0;2;92.86
combinations;test_3-5_0-9_281;28;24;2;0;2;92.86
combinations;test_3-5_0-6_205;28;26;2;0;0;100.00
combinations;test_3-5_0-2_62;28;26;2;0;0;100.00
combinations;test_3-5_1-0_327;28;26;2;0;0;100.00
combinations;test_3-5_0-9_271;28;26;2;0;0;100.00
combinations;test_3-5_0-0_14;28;26;2;0;0;100.00
combinations;test_3-5_0-8_263;28;25;2;0;1;96.43
combinations;test_3-5_0-1_37;28;26;2;0;0;100.00
combinations;test_3-5_0-0_7;28;26;2;0;0;100.00
combinations;test_3-5_0-9_290;28;26;2;0;0;100.00
combinations;test_3-5_0-1_43;28;26;2;0;0;100.00
combinations;test_3-5_0-4_135;28;26;2;0;0;100.00
combinations;test_3-5_0-2_76;28;26;2;0;0;100.00
combinations;test_3-5_0-7_228;28;24;2;0;2;92.86
combinations;test_3-5_0-8_244;28;24;2;0;2;92.86
combinations;test_3-5_0-5_157;28;24;2;0;2;92.86
combinations;test_3-5_0-5_159;28;24;2;0;2;92.86
combinations;test_3-5_0-4_136;28;26;2;0;0;100.00
combinations;test_3-5_1-0_313;28;26;2;0;0;100.00
combinations;test_3-5_0-3_117;28;26;2;0;0;100.00
combinations;test_3-5_0-2_80;28;24;2;0;2;92.86
combinations;test_3-5_0-9_288;28;24;2;0;2;92.86
combinations;test_3-5_0-2_61;28;26;2;0;0;100.00
combinations;test_3-5_0-0_12;28;26;2;0;0;100.00
combinations;test_3-5_0-4_124;28;26;2;0;0;100.00
combinations;test_3-5_0-3_93;28;24;2;0;2;92.86
combinations;test_3-5_0-0_18;28;24;2;0;2;92.86
combinations;test_3-5_0-0_26;28;26;2;0;0;100.00
combinations;test_3-5_0-1_60;28;26;2;0;0;100.00
combinations;test_3-5_0-1_58;28;26;2;0;0;100.00
combinations;test_3-5_0-2_75;28;26;2;0;0;100.00
combinations;test_3-5_0-3_97;28;26;2;0;0;100.00
combinations;test_3-5_0-0_30;28;26;2;0;0;100.00
combinations;test_3-5_0-2_89;28;26;2;0;0;100.00
combinations;test_3-5_0-9_289;28;26;2;0;0;100.00
combinations;test_3-5_0-7_237;28;25;2;0;1;96.43
combinations;test_3-5_0-9_278;28;24;2;0;2;92.86
combinations;test_3-5_0-6_191;28;24;2;0;2;92.86
combinations;test_3-5_0-1_51;28;26;2;0;0;100.00
combinations;test_3-5_0-1_32;28;26;2;0;0;100.00
combinations;test_3-5_0-3_101;28;26;2;0;0;100.00
combinations;test_3-5_0-4_138;28;26;2;0;0;100.00
combinations;test_3-5_0-8_241;28;26;2;0;0;100.00
combinations;test_3-5_0-5_155;28;24;2;0;2;92.86
combinations;test_3-5_0-0_13;28;26;2;0;0;100.00
combinations;test_3-5_0-5_158;28;24;2;0;2;92.86
combinations;test_3-5_0-1_39;28;26;2;0;0;100.00
combinations;test_3-5_0-7_214;28;24;2;0;2;92.86
combinations;test_3-5_0-2_63;28;26;2;0;0;100.00
combinations;test_3-5_0-0_27;28;26;2;0;0;100.00
combinations;test_3-5_0-7_240;28;26;2;0;0;100.00
combinations;test_3-5_0-0_6;28;26;2;0;0;100.00
combinations;test_3-5_0-1_59;28;26;2;0;0;100.00
combinations;test_3-5_0-2_88;28;26;2;0;0;100.00
combinations;test_3-5_0-8_243;28;26;2;0;0;100.00
combinations;test_3-5_0-9_280;28;26;2;0;0;100.00
combinations;test_3-5_0-4_129;28;26;2;0;0;100.00
combinations;test_3-5_0-9_286;28;25;2;0;1;96.43
combinations;test_3-5_0-6_189;28;26;2;0;0;100.00
combinations;test_3-5_0-5_153;28;26;2;0;0;100.00
combinations;test_3-5_0-1_57;28;26;2;0;0;100.00
combinations;test_3-5_0-2_71;28;26;2;0;0;100.00
combinations;test_3-5_0-1_34;28;26;2;0;0;100.00
combinations;test_3-5_0-6_190;28;24;2;0;2;92.86
combinations;test_3-5_0-6_187;28;26;2;0;0;100.00
combinations;test_3-5_0-2_66;28;26;2;0;0;100.00
combinations;test_3-5_0-5_162;28;26;2;0;0;100.00
combinations;test_3-5_0-1_55;28;24;2;0;2;92.86
combinations;test_3-5_0-5_166;28;26;2;0;0;100.00
combinations;test_3-5_1-0_318;28;26;2;0;0;100.00
combinations;test_3-5_0-4_144;28;25;2;0;1;96.43
combinations;test_3-5_0-6_194;28;24;2;0;2;92.86
combinations;test_3-5_0-2_69;28;24;2;0;2;92.86
combinations;test_3-5_0-2_72;28;26;2;0;0;100.00
combinations;test_3-5_0-9_276;28;24;2;0;2;92.86
combinations;test_3-5_0-2_84;28;26;2;0;0;100.00
combinations;test_3-5_0-1_35;28;24;2;0;2;92.86
combinations;test_3-5_0-2_85;28;26;2;0;0;100.00
combinations;test_3-5_0-0_19;28;26;2;0;0;100.00
combinations;test_3-5_0-2_79;28;24;2;0;2;92.86
combinations;test_3-5_0-0_15;28;26;2;0;0;100.00
combinations;test_3-5_0-0_21;28;26;2;0;0;100.00
combinations;test_3-5_0-8_255;28;24;2;0;2;92.86
combinations;test_3-5_0-0_24;28;26;2;0;0;100.00
combinations;test_3-5_0-0_2;28;26;2;0;0;100.00
combinations;test_3-5_0-3_119;28;24;2;0;2;92.86
combinations;test_3-5_1-0_306;28;22;2;0;4;85.71
combinations;test_3-5_0-1_38;28;26;2;0;0;100.00
combinations;test_3-5_1-0_303;28;24;2;0;2;92.86
combinations;test_3-5_0-6_209;28;26;2;0;0;100.00
