Temperature,Average
0-0,99.75379310344826
0-1,98.8576
0-2,98.75826086956522
0-3,98.21499999999999
0-4,97.67949999999999
0-5,98.12105263157893
0-6,97.55736842105262
0-7,95.79941176470587
0-8,97.54562499999999
0-9,95.1542857142857
1-0,96.70384615384614
