project;test file;mutants;killed;incompetent;timeout;survived;mutation score
long-comm;test_3-5_0-8_252;28;25;1;0;2;92.86
long-comm;test_3-5_0-7_227;28;24;3;0;1;96.43
long-comm;test_3-5_0-4_139;28;25;1;0;2;92.86
long-comm;test_3-5_1-0_324;28;17;4;0;7;75.00
long-comm;test_3-5_0-5_175;28;25;1;0;2;92.86
long-comm;test_3-5_0-8_242;28;22;4;0;2;92.86
long-comm;test_3-5_0-3_111;28;25;1;0;2;92.86
long-comm;test_3-5_0-0_23;28;22;4;0;2;92.86
long-comm;test_3-5_0-8_254;28;22;3;0;3;89.29
long-comm;test_3-5_0-5_165;28;26;0;0;2;92.86
long-comm;test_3-5_0-6_207;28;22;4;0;2;92.86
long-comm;test_3-5_0-9_287;28;23;3;0;2;92.86
long-comm;test_3-5_0-8_264;28;25;1;0;2;92.86
long-comm;test_3-5_0-6_197;28;25;1;0;2;92.86
long-comm;test_3-5_0-2_87;28;25;1;0;2;92.86
long-comm;test_3-5_0-7_230;28;22;4;0;2;92.86
long-comm;test_3-5_0-9_272;28;24;3;0;1;96.43
long-comm;test_3-5_0-0_22;28;25;1;0;2;92.86
long-comm;test_3-5_0-8_249;28;25;1;0;2;92.86
long-comm;test_3-5_0-7_212;28;25;1;0;2;92.86
long-comm;test_3-5_0-4_127;28;25;1;0;2;92.86
long-comm;test_3-5_0-7_232;28;24;3;0;1;96.43
long-comm;test_3-5_0-3_120;28;23;4;0;1;96.43
long-comm;test_3-5_0-9_299;28;25;2;0;1;96.43
long-comm;test_3-5_0-7_217;28;24;3;0;1;96.43
long-comm;test_3-5_0-0_20;28;25;1;0;2;92.86
long-comm;test_3-5_0-2_86;28;22;4;0;2;92.86
long-comm;test_3-5_0-4_148;28;25;1;0;2;92.86
long-comm;test_3-5_0-5_151;28;23;4;0;1;96.43
long-comm;test_3-5_0-3_108;28;25;1;0;2;92.86
long-comm;test_3-5_0-3_112;28;25;1;0;2;92.86
long-comm;test_3-5_1-0_305;28;23;3;0;2;92.86
long-comm;test_3-5_0-7_238;28;25;1;0;2;92.86
long-comm;test_3-5_0-3_107;28;25;1;0;2;92.86
long-comm;test_3-5_0-6_193;28;24;3;0;1;96.43
long-comm;test_3-5_0-5_168;28;24;3;0;1;96.43
long-comm;test_3-5_0-9_285;28;23;4;0;1;96.43
long-comm;test_3-5_0-5_167;28;23;4;0;1;96.43
long-comm;test_3-5_0-2_81;28;25;1;0;2;92.86
long-comm;test_3-5_0-0_8;28;22;4;0;2;92.86
long-comm;test_3-5_0-4_125;28;24;3;0;1;96.43
long-comm;test_3-5_0-8_269;28;24;3;0;1;96.43
long-comm;test_3-5_1-0_307;28;22;4;0;2;92.86
long-comm;test_3-5_0-1_54;28;25;1;0;2;92.86
long-comm;test_3-5_0-5_152;28;23;4;0;1;96.43
long-comm;test_3-5_0-8_260;28;23;3;0;2;92.86
long-comm;test_3-5_0-3_94;28;25;1;0;2;92.86
long-comm;test_3-5_0-3_103;28;25;1;0;2;92.86
long-comm;test_3-5_0-7_229;28;23;4;0;1;96.43
long-comm;test_3-5_0-4_142;28;25;1;0;2;92.86
long-comm;test_3-5_0-5_160;28;25;1;0;2;92.86
long-comm;test_3-5_0-7_215;28;25;2;0;1;96.43
long-comm;test_3-5_0-6_186;28;18;4;0;6;78.57
long-comm;test_3-5_0-3_96;28;25;1;0;2;92.86
long-comm;test_3-5_1-0_309;28;22;4;0;2;92.86
long-comm;test_3-5_0-6_199;28;24;3;0;1;96.43
long-comm;test_3-5_0-2_64;28;22;4;0;2;92.86
long-comm;test_3-5_0-3_110;28;25;1;0;2;92.86
long-comm;test_3-5_0-8_266;28;24;3;0;1;96.43
long-comm;test_3-5_0-1_49;28;25;1;0;2;92.86
long-comm;test_3-5_0-6_184;28;25;1;0;2;92.86
long-comm;test_3-5_0-3_106;28;25;1;0;2;92.86
long-comm;test_3-5_0-2_82;28;25;1;0;2;92.86
long-comm;test_3-5_0-4_134;28;23;4;0;1;96.43
long-comm;test_3-5_0-5_163;28;25;1;0;2;92.86
long-comm;test_3-5_0-7_216;28;23;4;0;1;96.43
long-comm;test_3-5_1-0_315;28;23;4;0;1;96.43
long-comm;test_3-5_0-2_73;28;25;1;0;2;92.86
long-comm;test_3-5_0-6_204;28;25;1;0;2;92.86
long-comm;test_3-5_0-3_99;28;22;4;0;2;92.86
long-comm;test_3-5_0-5_169;28;25;1;0;2;92.86
long-comm;test_3-5_0-1_31;28;22;4;0;2;92.86
long-comm;test_3-5_0-4_146;28;22;4;0;2;92.86
long-comm;test_3-5_0-3_100;28;25;1;0;2;92.86
long-comm;test_3-5_0-1_40;28;24;3;0;1;96.43
long-comm;test_3-5_0-8_258;28;23;4;0;1;96.43
long-comm;test_3-5_0-4_131;28;22;4;0;2;92.86
long-comm;test_3-5_0-0_28;28;25;1;0;2;92.86
long-comm;test_3-5_1-0_323;28;24;1;0;3;89.29
long-comm;test_3-5_0-7_219;28;17;4;0;7;75.00
long-comm;test_3-5_0-6_195;28;22;4;0;2;92.86
long-comm;test_3-5_0-8_265;28;21;3;0;4;85.71
long-comm;test_3-5_0-8_270;28;26;0;0;2;92.86
long-comm;test_3-5_0-3_109;28;22;4;0;2;92.86
long-comm;test_3-5_0-3_92;28;23;4;0;1;96.43
long-comm;test_3-5_0-7_235;28;24;3;0;1;96.43
long-comm;test_3-5_0-4_126;28;24;3;0;1;96.43
long-comm;test_3-5_0-1_33;28;22;4;0;2;92.86
long-comm;test_3-5_0-6_188;28;18;4;0;6;78.57
long-comm;test_3-5_0-7_231;28;25;1;0;2;92.86
long-comm;test_3-5_0-6_202;28;22;4;0;2;92.86
long-comm;test_3-5_1-0_325;28;25;1;0;2;92.86
long-comm;test_3-5_0-0_25;28;25;1;0;2;92.86
long-comm;test_3-5_0-1_53;28;25;1;0;2;92.86
long-comm;test_3-5_0-0_9;28;23;4;0;1;96.43
long-comm;test_3-5_0-0_1;28;25;1;0;2;92.86
long-comm;test_3-5_0-3_113;28;25;1;0;2;92.86
long-comm;test_3-5_0-5_170;28;25;1;0;2;92.86
long-comm;test_3-5_0-0_29;28;22;4;0;2;92.86
long-comm;test_3-5_0-6_182;28;23;4;0;1;96.43
long-comm;test_3-5_0-5_161;28;25;1;0;2;92.86
long-comm;test_3-5_1-0_311;28;23;4;0;1;96.43
long-comm;test_3-5_0-9_291;28;25;1;0;2;92.86
long-comm;test_3-5_0-7_239;28;23;4;0;1;96.43
long-comm;test_3-5_0-9_275;28;24;3;0;1;96.43
long-comm;test_3-5_0-1_42;28;25;1;0;2;92.86
long-comm;test_3-5_0-9_281;28;18;4;0;6;78.57
long-comm;test_3-5_0-6_205;28;22;4;0;2;92.86
long-comm;test_3-5_0-2_62;28;22;4;0;2;92.86
long-comm;test_3-5_1-0_327;28;23;3;0;2;92.86
long-comm;test_3-5_0-9_271;28;25;1;0;2;92.86
long-comm;test_3-5_0-0_14;28;25;1;0;2;92.86
long-comm;test_3-5_0-8_263;28;22;4;0;2;92.86
long-comm;test_3-5_0-0_11;28;25;1;0;2;92.86
long-comm;test_3-5_1-0_320;28;19;3;0;6;78.57
long-comm;test_3-5_0-1_37;28;25;1;0;2;92.86
long-comm;test_3-5_0-0_7;28;25;1;0;2;92.86
long-comm;test_3-5_0-9_290;28;23;3;0;2;92.86
long-comm;test_3-5_0-1_43;28;25;1;0;2;92.86
long-comm;test_3-5_0-1_44;28;25;1;0;2;92.86
long-comm;test_3-5_0-4_135;28;24;3;0;1;96.43
long-comm;test_3-5_0-9_298;28;22;4;0;2;92.86
long-comm;test_3-5_0-2_76;28;22;4;0;2;92.86
long-comm;test_3-5_1-0_304;28;23;4;0;1;96.43
long-comm;test_3-5_0-7_228;28;25;1;0;2;92.86
long-comm;test_3-5_0-8_256;28;22;4;0;2;92.86
long-comm;test_3-5_0-8_244;28;26;0;0;2;92.86
long-comm;test_3-5_0-5_164;28;24;3;0;1;96.43
long-comm;test_3-5_0-3_105;28;25;1;0;2;92.86
long-comm;test_3-5_1-0_302;28;22;4;0;2;92.86
long-comm;test_3-5_0-7_221;28;22;4;0;2;92.86
long-comm;test_3-5_0-4_122;28;24;3;0;1;96.43
long-comm;test_3-5_0-1_41;28;22;4;0;2;92.86
long-comm;test_3-5_0-5_157;28;23;4;0;1;96.43
long-comm;test_3-5_0-4_145;28;23;4;0;1;96.43
long-comm;test_3-5_0-5_159;28;25;1;0;2;92.86
long-comm;test_3-5_0-4_136;28;25;1;0;2;92.86
long-comm;test_3-5_1-0_313;28;25;2;0;1;96.43
long-comm;test_3-5_0-3_117;28;25;1;0;2;92.86
long-comm;test_3-5_0-2_80;28;25;1;0;2;92.86
long-comm;test_3-5_0-9_288;28;24;3;0;1;96.43
long-comm;test_3-5_0-2_61;28;25;1;0;2;92.86
long-comm;test_3-5_0-7_218;28;25;1;0;2;92.86
long-comm;test_3-5_0-4_140;28;25;2;0;1;96.43
long-comm;test_3-5_0-0_12;28;22;4;0;2;92.86
long-comm;test_3-5_1-0_316;28;26;0;0;2;92.86
long-comm;test_3-5_0-4_124;28;22;4;0;2;92.86
long-comm;test_3-5_0-3_93;28;22;4;0;2;92.86
long-comm;test_3-5_0-0_18;28;25;1;0;2;92.86
long-comm;test_3-5_0-0_26;28;25;1;0;2;92.86
long-comm;test_3-5_0-1_60;28;23;4;0;1;96.43
long-comm;test_3-5_0-1_58;28;25;1;0;2;92.86
long-comm;test_3-5_0-9_274;28;26;0;0;2;92.86
long-comm;test_3-5_0-2_75;28;22;4;0;2;92.86
long-comm;test_3-5_0-3_97;28;24;3;0;1;96.43
long-comm;test_3-5_0-0_30;28;25;1;0;2;92.86
long-comm;test_3-5_0-2_89;28;25;1;0;2;92.86
long-comm;test_3-5_0-4_128;28;25;1;0;2;92.86
long-comm;test_3-5_0-9_289;28;24;3;0;1;96.43
long-comm;test_3-5_0-5_173;28;24;3;0;1;96.43
long-comm;test_3-5_0-7_237;28;24;3;0;1;96.43
long-comm;test_3-5_0-1_52;28;24;3;0;1;96.43
long-comm;test_3-5_0-9_278;28;22;4;0;2;92.86
long-comm;test_3-5_0-6_191;28;25;1;0;2;92.86
long-comm;test_3-5_0-1_51;28;25;1;0;2;92.86
long-comm;test_3-5_0-6_208;28;25;1;0;2;92.86
long-comm;test_3-5_0-1_32;28;25;1;0;2;92.86
long-comm;test_3-5_0-3_101;28;24;3;0;1;96.43
long-comm;test_3-5_0-6_192;28;25;1;0;2;92.86
long-comm;test_3-5_0-4_138;28;24;3;0;1;96.43
long-comm;test_3-5_0-8_241;28;22;4;0;2;92.86
long-comm;test_3-5_0-2_68;28;25;1;0;2;92.86
long-comm;test_3-5_0-5_155;28;25;1;0;2;92.86
long-comm;test_3-5_0-0_13;28;25;1;0;2;92.86
long-comm;test_3-5_0-5_158;28;22;4;0;2;92.86
long-comm;test_3-5_0-1_47;28;25;1;0;2;92.86
long-comm;test_3-5_0-1_39;28;25;1;0;2;92.86
long-comm;test_3-5_0-7_214;28;23;4;0;1;96.43
long-comm;test_3-5_0-2_63;28;24;3;0;1;96.43
long-comm;test_3-5_0-0_27;28;25;1;0;2;92.86
long-comm;test_3-5_0-7_240;28;24;3;0;1;96.43
long-comm;test_3-5_0-0_6;28;25;1;0;2;92.86
long-comm;test_3-5_0-4_141;28;25;1;0;2;92.86
long-comm;test_3-5_0-1_59;28;24;3;0;1;96.43
long-comm;test_3-5_0-5_174;28;25;1;0;2;92.86
long-comm;test_3-5_0-2_88;28;25;1;0;2;92.86
long-comm;test_3-5_0-8_243;28;18;4;0;6;78.57
long-comm;test_3-5_0-9_282;28;23;3;0;2;92.86
long-comm;test_3-5_0-4_132;28;25;1;0;2;92.86
long-comm;test_3-5_0-9_280;28;22;4;0;2;92.86
long-comm;test_3-5_0-9_277;28;25;1;0;2;92.86
long-comm;test_3-5_0-4_129;28;24;3;0;1;96.43
long-comm;test_3-5_0-9_286;28;24;3;0;1;96.43
long-comm;test_3-5_0-8_267;28;22;4;0;2;92.86
long-comm;test_3-5_0-6_189;28;23;4;0;1;96.43
long-comm;test_3-5_0-5_153;28;22;4;0;2;92.86
long-comm;test_3-5_0-1_57;28;25;1;0;2;92.86
long-comm;test_3-5_0-6_198;28;22;4;0;2;92.86
long-comm;test_3-5_0-2_71;28;22;4;0;2;92.86
long-comm;test_3-5_0-1_34;28;25;1;0;2;92.86
long-comm;test_3-5_0-6_190;28;25;1;0;2;92.86
long-comm;test_3-5_0-6_187;28;23;3;0;2;92.86
long-comm;test_3-5_0-2_66;28;22;4;0;2;92.86
long-comm;test_3-5_0-5_162;28;22;4;0;2;92.86
long-comm;test_3-5_0-1_55;28;22;4;0;2;92.86
long-comm;test_3-5_0-5_166;28;22;4;0;2;92.86
long-comm;test_3-5_0-8_261;28;25;2;0;1;96.43
long-comm;test_3-5_0-2_65;28;23;4;0;1;96.43
long-comm;test_3-5_1-0_318;28;17;4;0;7;75.00
long-comm;test_3-5_0-4_149;28;26;0;0;2;92.86
long-comm;test_3-5_0-4_144;28;24;3;0;1;96.43
long-comm;test_3-5_0-5_156;28;23;4;0;1;96.43
long-comm;test_3-5_0-6_194;28;23;4;0;1;96.43
long-comm;test_3-5_0-6_206;28;22;4;0;2;92.86
long-comm;test_3-5_0-2_74;28;23;4;0;1;96.43
long-comm;test_3-5_0-2_69;28;25;1;0;2;92.86
long-comm;test_3-5_0-2_72;28;25;1;0;2;92.86
long-comm;test_3-5_0-9_276;28;24;3;0;1;96.43
long-comm;test_3-5_0-9_296;28;23;3;0;2;92.86
long-comm;test_3-5_0-2_84;28;25;1;0;2;92.86
long-comm;test_3-5_0-1_35;28;25;1;0;2;92.86
long-comm;test_3-5_0-3_102;28;25;1;0;2;92.86
long-comm;test_3-5_0-2_85;28;25;1;0;2;92.86
long-comm;test_3-5_0-0_19;28;25;1;0;2;92.86
long-comm;test_3-5_0-2_79;28;25;1;0;2;92.86
long-comm;test_3-5_0-0_15;28;23;4;0;1;96.43
long-comm;test_3-5_0-0_21;28;22;4;0;2;92.86
long-comm;test_3-5_0-8_245;28;23;4;0;1;96.43
long-comm;test_3-5_0-8_255;28;22;4;0;2;92.86
long-comm;test_3-5_0-7_234;28;22;4;0;2;92.86
long-comm;test_3-5_0-0_24;28;25;1;0;2;92.86
long-comm;test_3-5_0-8_246;28;25;1;0;2;92.86
long-comm;test_3-5_1-0_330;28;24;3;0;1;96.43
long-comm;test_3-5_0-0_2;28;25;1;0;2;92.86
long-comm;test_3-5_0-3_119;28;25;1;0;2;92.86
long-comm;test_3-5_1-0_306;28;25;1;0;2;92.86
long-comm;test_3-5_0-1_38;28;24;3;0;1;96.43
long-comm;test_3-5_1-0_303;28;23;4;0;1;96.43
long-comm;test_3-5_0-8_247;28;22;4;0;2;92.86
long-comm;test_3-5_0-6_209;28;25;1;0;2;92.86
