LABEL;#TS;TEMP;TOKENS
END_TS;1;0.0;924
END_TS;2;0.0;929
END_TS;3;0.0;1004
END_TS;4;0.0;924
END_TS;5;0.0;4550
END_TS;6;0.0;924
END_TS;7;0.0;924
END_TS;8;0.0;924
END_TS;9;0.0;924
END_TS;10;0.0;924
END_TS;11;0.0;957
END_TS;12;0.0;929
END_TS;13;0.0;927
END_TS;14;0.0;927
END_TS;15;0.0;1002
END_TS;16;0.0;2179
END_TS;17;0.0;2179
END_TS;18;0.0;927
END_TS;19;0.0;2179
END_TS;20;0.0;980
END_TS;21;0.0;924
END_TS;22;0.0;924
END_TS;23;0.0;1002
END_TS;24;0.0;924
END_TS;25;0.0;929
END_TS;26;0.0;900
END_TS;27;0.0;924
END_TS;28;0.0;2179
END_TS;29;0.0;924
END_TS;30;0.0;936
END_TS;31;0.1;975
END_TS;32;0.1;924
END_TS;33;0.1;4228
END_TS;34;0.1;924
END_TS;35;0.1;3364
END_TS;36;0.1;924
END_TS;37;0.1;927
END_TS;38;0.1;4452
END_TS;39;0.1;1002
END_TS;40;0.1;924
END_TS;41;0.1;924
END_TS;42;0.1;975
END_TS;43;0.1;930
END_TS;44;0.1;924
END_TS;45;0.1;2179
END_TS;46;0.1;929
END_TS;47;0.1;921
END_TS;48;0.1;2179
END_TS;49;0.1;933
END_TS;50;0.1;927
END_TS;51;0.1;924
END_TS;52;0.1;927
END_TS;53;0.1;1035
END_TS;54;0.1;924
END_TS;55;0.1;933
END_TS;56;0.1;1004
END_TS;57;0.1;927
END_TS;58;0.1;927
END_TS;59;0.1;936
END_TS;60;0.1;924
END_TS;61;0.2;980
END_TS;62;0.2;962
END_TS;63;0.2;921
END_TS;64;0.2;4228
END_TS;65;0.2;929
END_TS;66;0.2;924
END_TS;67;0.2;4452
END_TS;68;0.2;929
END_TS;69;0.2;929
END_TS;70;0.2;1002
END_TS;71;0.2;927
END_TS;72;0.2;924
END_TS;73;0.2;929
END_TS;74;0.2;927
END_TS;75;0.2;957
END_TS;76;0.2;924
END_TS;77;0.2;4549
END_TS;78;0.2;927
END_TS;79;0.2;924
END_TS;80;0.2;2179
END_TS;81;0.2;929
END_TS;82;0.2;1007
END_TS;83;0.2;924
END_TS;84;0.2;962
END_TS;85;0.2;927
END_TS;86;0.2;1007
END_TS;87;0.2;924
END_TS;88;0.2;930
END_TS;89;0.2;1002
END_TS;90;0.2;956
END_TS;91;0.3;924
END_TS;92;0.3;921
END_TS;93;0.3;1035
END_TS;94;0.3;893
END_TS;95;0.3;1010
END_TS;96;0.3;930
END_TS;97;0.3;3941
END_TS;98;0.3;930
END_TS;99;0.3;925
END_TS;100;0.3;953
END_TS;101;0.3;2186
END_TS;102;0.3;1003
END_TS;103;0.3;2178
END_TS;104;0.3;959
END_TS;105;0.3;1004
END_TS;106;0.3;929
END_TS;107;0.3;926
END_TS;108;0.3;913
END_TS;109;0.3;927
END_TS;110;0.3;929
END_TS;111;0.3;894
END_TS;112;0.3;4452
END_TS;113;0.3;1004
END_TS;114;0.3;927
END_TS;115;0.3;948
END_TS;116;0.3;933
END_TS;117;0.3;930
END_TS;118;0.3;2173
END_TS;119;0.3;924
END_TS;120;0.3;900
END_TS;121;0.4;926
END_TS;122;0.4;945
END_TS;123;0.4;820
END_TS;124;0.4;1008
END_TS;125;0.4;930
END_TS;126;0.4;924
END_TS;127;0.4;930
END_TS;128;0.4;912
END_TS;129;0.4;4564
END_TS;130;0.4;960
END_TS;131;0.4;1004
END_TS;132;0.4;930
END_TS;133;0.4;977
END_TS;134;0.4;948
END_TS;135;0.4;998
END_TS;136;0.4;929
END_TS;137;0.4;945
END_TS;138;0.4;929
END_TS;139;0.4;1019
END_TS;140;0.4;899
END_TS;141;0.4;957
END_TS;142;0.4;983
END_TS;143;0.4;929
END_TS;144;0.4;962
END_TS;145;0.4;924
END_TS;146;0.4;960
END_TS;147;0.4;1010
END_TS;148;0.4;1019
END_TS;149;0.4;1007
END_TS;150;0.4;960
END_TS;151;0.5;944
END_TS;152;0.5;901
END_TS;153;0.5;903
END_TS;154;0.5;930
END_TS;155;0.5;927
END_TS;156;0.5;974
END_TS;157;0.5;911
END_TS;158;0.5;930
END_TS;159;0.5;1005
END_TS;160;0.5;1035
END_TS;161;0.5;869
END_TS;162;0.5;898
END_TS;163;0.5;930
END_TS;164;0.5;1002
END_TS;165;0.5;921
END_TS;166;0.5;1004
END_TS;167;0.5;932
END_TS;168;0.5;930
END_TS;169;0.5;2156
END_TS;170;0.5;928
END_TS;171;0.5;918
END_TS;172;0.5;993
END_TS;173;0.5;982
END_TS;174;0.5;927
END_TS;175;0.5;890
END_TS;176;0.5;903
END_TS;177;0.5;4246
END_TS;178;0.5;1008
END_TS;179;0.5;1024
END_TS;180;0.5;933
END_TS;181;0.6;879
END_TS;182;0.6;845
END_TS;183;0.6;947
END_TS;184;0.6;897
END_TS;185;0.6;1001
END_TS;186;0.6;948
END_TS;187;0.6;3920
END_TS;188;0.6;989
END_TS;189;0.6;1844
END_TS;190;0.6;992
END_TS;191;0.6;924
END_TS;192;0.6;940
END_TS;193;0.6;883
END_TS;194;0.6;929
END_TS;195;0.6;925
END_TS;196;0.6;4222
END_TS;197;0.6;987
END_TS;198;0.6;4690
END_TS;199;0.6;912
END_TS;200;0.6;2055
