project;test file;mutants;killed_output;killed_timeout;total_killed;survived;mutation score
deque;test_3-5_0-9_279;2;2;0;2;0;100.00
deque;test_3-5_0-7_226;2;2;0;2;0;100.00
deque;test_3-5_0-3_95;2;2;0;2;0;100.00
deque;test_3-5_0-3_104;2;2;0;2;0;100.00
deque;test_3-5_0-3_114;2;2;0;2;0;100.00
deque;test_3-5_0-7_220;2;2;0;2;0;100.00
deque;test_3-5_0-2_90;2;2;0;2;0;100.00
deque;test_3-5_1-0_308;2;2;0;2;0;100.00
deque;test_3-5_0-2_67;2;2;0;2;0;100.00
deque;test_3-5_0-5_172;2;2;0;2;0;100.00
deque;test_3-5_0-5_154;2;2;0;2;0;100.00
deque;test_3-5_0-5_179;2;2;0;2;0;100.00
deque;test_3-5_0-3_107;2;2;0;2;0;100.00
deque;test_3-5_0-4_125;2;2;0;2;0;100.00
deque;test_3-5_0-6_199;2;2;0;2;0;100.00
deque;test_3-5_0-8_265;2;2;0;2;0;100.00
deque;test_3-5_0-7_231;2;2;0;2;0;100.00
deque;test_3-5_0-0_25;2;2;0;2;0;100.00
deque;test_3-5_0-9_291;2;2;0;2;0;100.00
deque;test_3-5_1-0_327;2;2;0;2;0;100.00
deque;test_3-5_1-0_320;2;2;0;2;0;100.00
deque;test_3-5_0-8_244;2;2;0;2;0;100.00
deque;test_3-5_0-4_122;2;2;0;2;0;100.00
deque;test_3-5_0-4_145;2;2;0;2;0;100.00
deque;test_3-5_1-0_313;2;2;0;2;0;100.00
deque;test_3-5_0-2_61;2;2;0;2;0;100.00
deque;test_3-5_0-1_58;2;2;0;2;0;100.00
deque;test_3-5_0-9_278;2;2;0;2;0;100.00
deque;test_3-5_0-6_191;2;2;0;2;0;100.00
deque;test_3-5_0-7_240;2;2;0;2;0;100.00
deque;test_3-5_0-0_6;2;2;0;2;0;100.00
deque;test_3-5_0-9_280;2;2;0;2;0;100.00
deque;test_3-5_0-2_72;2;2;0;2;0;100.00
deque;test_3-5_0-8_245;2;2;0;2;0;100.00
deque;test_3-5_0-8_255;2;0;0;0;2;0.00
deque;test_3-5_1-0_303;2;2;0;2;0;100.00
