Temperature,Average
0-0,70.87857142857143
0-1,73.07666666666667
0-2,74.99954545454544
0-3,74.78555555555555
0-4,75.91105263157894
0-5,80.49499999999999
0-6,77.94866666666665
0-7,77.16312499999998
0-8,79.72090909090909
0-9,77.77777777777777
1-0,79.14999999999999
