Temperature,Average
0-0,84.04928571428572
0-1,84.8625
0-2,86.06181818181821
0-3,85.92666666666668
0-4,86.37473684210526
0-5,87.7792857142857
0-6,86.29733333333333
0-7,86.87625
0-8,87.17363636363636
0-9,85.92722222222224
1-0,87.07684210526317
