Temperature,Average
0-0,76.06454545454545
0-1,74.33727272727272
0-2,72.658
0-3,72.15400000000001
0-4,70.99166666666667
0-5,78.48125
0-6,73.50857142857144
0-7,74.52624999999999
0-8,71.34636363636363
0-9,75.21166666666666
1-0,78.90333333333334
