Temperature,Average
0-0,67.76636363636364
0-1,63.2218181818182
0-2,67.726
0-3,66.81800000000001
0-4,70.07499999999999
0-5,74.14625
0-6,64.28571428571429
0-7,71.02250000000001
0-8,65.49636363636364
0-9,68.56166666666667
1-0,70.075
