Temperature,Average
0-0,97.09999999999995
0-1,97.09999999999995
0-2,97.09999999999995
0-3,97.09999999999995
0-4,97.09999999999995
0-5,97.09999999999995
0-6,97.09999999999995
0-7,96.99999999999996
0-8,96.90666666666662
0-9,97.09999999999995
1-0,97.09999999999997
