LABEL;#TS;TEMP;TIMESTAMP
BEGIN_TS;1;0.0;2024-06-13 16:26:21.636308;END_TS;2024-06-13 16:26:39.242833
BEGIN_TS;2;0.0;2024-06-13 16:26:39.242878;END_TS;2024-06-13 16:26:58.583089
BEGIN_TS;3;0.0;2024-06-13 16:26:58.583126;END_TS;2024-06-13 16:27:15.919535
BEGIN_TS;4;0.0;2024-06-13 16:27:15.919575;END_TS;2024-06-13 16:27:35.351473
BEGIN_TS;5;0.0;2024-06-13 16:27:35.351516;END_TS;2024-06-13 16:27:53.158387
BEGIN_TS;6;0.0;2024-06-13 16:27:53.158425;END_TS;2024-06-13 16:28:15.697096
BEGIN_TS;7;0.0;2024-06-13 16:28:15.697134;END_TS;2024-06-13 16:28:35.557794
BEGIN_TS;8;0.0;2024-06-13 16:28:35.557837;END_TS;2024-06-13 16:28:56.042899
BEGIN_TS;9;0.0;2024-06-13 16:28:56.042946;END_TS;2024-06-13 16:29:18.845201
BEGIN_TS;10;0.0;2024-06-13 16:29:18.845237;END_TS;2024-06-13 16:29:40.424131
BEGIN_TS;11;0.0;2024-06-13 16:29:40.424197;END_TS;2024-06-13 16:30:04.217604
BEGIN_TS;12;0.0;2024-06-13 16:30:04.217642;END_TS;2024-06-13 16:30:26.176376
BEGIN_TS;13;0.0;2024-06-13 16:30:26.176415;END_TS;2024-06-13 16:30:47.692754
BEGIN_TS;14;0.0;2024-06-13 16:30:47.692791;END_TS;2024-06-13 16:31:10.116673
BEGIN_TS;15;0.0;2024-06-13 16:31:10.116726;END_TS;2024-06-13 16:31:29.282002
BEGIN_TS;16;0.0;2024-06-13 16:31:29.282042;END_TS;2024-06-13 16:31:50.626908
BEGIN_TS;17;0.0;2024-06-13 16:31:50.626945;END_TS;2024-06-13 16:32:11.184949
BEGIN_TS;18;0.0;2024-06-13 16:32:11.184986;END_TS;2024-06-13 16:32:31.206896
BEGIN_TS;19;0.0;2024-06-13 16:32:31.206934;END_TS;2024-06-13 16:32:53.147791
BEGIN_TS;20;0.0;2024-06-13 16:32:53.147811;END_TS;2024-06-13 16:33:07.627450
BEGIN_TS;21;0.0;2024-06-13 16:33:07.627488;END_TS;2024-06-13 16:33:28.209923
BEGIN_TS;22;0.0;2024-06-13 16:33:28.209960;END_TS;2024-06-13 16:33:59.390610
BEGIN_TS;23;0.0;2024-06-13 16:33:59.390647;END_TS;2024-06-13 16:34:18.972135
BEGIN_TS;24;0.0;2024-06-13 16:34:18.972199;END_TS;2024-06-13 16:34:34.928730
BEGIN_TS;25;0.0;2024-06-13 16:34:34.928767;END_TS;2024-06-13 16:34:53.419385
BEGIN_TS;26;0.0;2024-06-13 16:34:53.419422;END_TS;2024-06-13 16:35:12.904447
BEGIN_TS;27;0.0;2024-06-13 16:35:12.904485;END_TS;2024-06-13 16:35:35.514225
BEGIN_TS;28;0.0;2024-06-13 16:35:35.514255;END_TS;2024-06-13 16:35:56.215933
BEGIN_TS;29;0.0;2024-06-13 16:35:56.215955;END_TS;2024-06-13 16:36:12.864023
BEGIN_TS;30;0.0;2024-06-13 16:36:12.864069;END_TS;2024-06-13 16:36:32.737303
BEGIN_TS;31;0.1;2024-06-13 16:36:32.737340;END_TS;2024-06-13 16:36:52.084746
BEGIN_TS;32;0.1;2024-06-13 16:36:52.084786;END_TS;2024-06-13 16:37:15.970485
