LABEL;#TS;TEMP;TOKENS
END_TS;1;0.0;3604
END_TS;2;0.0;3429
END_TS;3;0.0;2948
END_TS;4;0.0;3643
END_TS;5;0.0;3597
END_TS;6;0.0;3604
END_TS;7;0.0;3722
END_TS;8;0.0;3151
END_TS;9;0.0;3611
END_TS;10;0.0;3239
END_TS;11;0.0;3604
END_TS;12;0.0;3643
END_TS;13;0.0;3604
END_TS;14;0.0;3597
END_TS;15;0.0;3604
END_TS;16;0.0;3604
END_TS;17;0.0;3597
END_TS;18;0.0;3604
END_TS;19;0.0;3226
END_TS;20;0.0;3604
END_TS;21;0.0;3226
END_TS;22;0.0;3611
END_TS;23;0.0;3604
END_TS;24;0.0;3604
END_TS;25;0.0;2765
END_TS;26;0.0;3721
END_TS;27;0.0;3358
END_TS;28;0.0;3723
END_TS;29;0.0;3213
END_TS;30;0.0;3604
END_TS;31;0.1;3513
END_TS;32;0.1;2654
END_TS;33;0.1;3317
END_TS;34;0.1;3604
END_TS;35;0.1;2654
END_TS;36;0.1;3722
END_TS;37;0.1;3324
END_TS;38;0.1;3516
END_TS;39;0.1;3408
END_TS;40;0.1;567
END_TS;41;0.1;3226
END_TS;42;0.1;3573
END_TS;43;0.1;3722
END_TS;44;0.1;3317
END_TS;45;0.1;2640
END_TS;46;0.1;3604
END_TS;47;0.1;3604
END_TS;48;0.1;3415
END_TS;49;0.1;3722
END_TS;50;0.1;3136
END_TS;51;0.1;3604
END_TS;52;0.1;3506
END_TS;53;0.1;3317
END_TS;54;0.1;3533
END_TS;55;0.1;3643
END_TS;56;0.1;3722
END_TS;57;0.1;3657
END_TS;58;0.1;3249
END_TS;59;0.1;3611
END_TS;60;0.1;3506
END_TS;61;0.2;3317
END_TS;62;0.2;3604
END_TS;63;0.2;3123
END_TS;64;0.2;3540
END_TS;65;0.2;3628
END_TS;66;0.2;2928
END_TS;67;0.2;2883
END_TS;68;0.2;2514
END_TS;69;0.2;3447
END_TS;70;0.2;3387
END_TS;71;0.2;3597
END_TS;72;0.2;2373
END_TS;73;0.2;3628
END_TS;74;0.2;3643
END_TS;75;0.2;2857
END_TS;76;0.2;3538
END_TS;77;0.2;3597
END_TS;78;0.2;3682
END_TS;79;0.2;3499
END_TS;80;0.2;3604
END_TS;81;0.2;643
END_TS;82;0.2;3310
END_TS;83;0.2;631
END_TS;84;0.2;3597
