project;test file;mutants;killed;incompetent;timeout;survived;mutation score
queue;test_3-5_0-5_178;23;14;6;0;3;86.96
queue;test_3-5_0-2_83;23;14;6;0;3;86.96
queue;test_3-5_0-7_213;23;14;6;0;3;86.96
queue;test_3-5_0-9_279;23;13;6;0;4;82.61
queue;test_3-5_0-3_115;23;14;6;0;3;86.96
queue;test_3-5_0-7_224;23;14;6;0;3;86.96
queue;test_3-5_0-0_10;23;14;6;0;3;86.96
queue;test_3-5_0-4_137;23;14;6;0;3;86.96
queue;test_3-5_0-1_56;23;14;6;0;3;86.96
queue;test_3-5_0-8_257;23;15;6;0;2;91.30
queue;test_3-5_1-0_310;23;14;6;0;3;86.96
queue;test_3-5_0-7_226;23;14;6;0;3;86.96
queue;test_3-5_1-0_329;23;14;6;0;3;86.96
queue;test_3-5_0-2_78;23;15;6;0;2;91.30
queue;test_3-5_0-8_262;23;14;6;0;3;86.96
queue;test_3-5_0-8_251;23;14;6;0;3;86.96
queue;test_3-5_0-4_123;23;14;6;0;3;86.96
queue;test_3-5_0-0_4;23;14;6;0;3;86.96
queue;test_3-5_0-6_200;23;14;6;0;3;86.96
queue;test_3-5_0-1_50;23;14;6;0;3;86.96
queue;test_3-5_0-6_183;23;15;6;0;2;91.30
queue;test_3-5_0-5_177;23;15;6;0;2;91.30
queue;test_3-5_0-7_211;23;14;6;0;3;86.96
queue;test_3-5_0-5_180;23;14;6;0;3;86.96
queue;test_3-5_0-3_116;23;14;6;0;3;86.96
queue;test_3-5_0-2_70;23;13;6;0;4;82.61
queue;test_3-5_0-4_133;23;14;6;0;3;86.96
queue;test_3-5_1-0_322;23;15;6;0;2;91.30
queue;test_3-5_0-9_284;23;14;6;0;3;86.96
queue;test_3-5_0-4_150;23;15;6;0;2;91.30
queue;test_3-5_1-0_328;23;14;6;0;3;86.96
queue;test_3-5_0-9_300;23;15;6;0;2;91.30
queue;test_3-5_0-8_248;23;13;6;0;4;82.61
queue;test_3-5_0-3_95;23;15;6;0;2;91.30
queue;test_3-5_1-0_301;23;13;6;0;4;82.61
queue;test_3-5_0-3_104;23;14;6;0;3;86.96
queue;test_3-5_0-8_268;23;14;6;0;3;86.96
queue;test_3-5_0-3_114;23;14;6;0;3;86.96
queue;test_3-5_0-7_236;23;14;6;0;3;86.96
queue;test_3-5_0-7_220;23;14;6;0;3;86.96
queue;test_3-5_0-3_118;23;13;6;0;4;82.61
queue;test_3-5_0-1_48;23;15;6;0;2;91.30
queue;test_3-5_0-0_5;23;14;6;0;3;86.96
queue;test_3-5_0-3_91;23;13;6;0;4;82.61
queue;test_3-5_0-5_176;23;15;6;0;2;91.30
queue;test_3-5_0-2_90;23;15;6;0;2;91.30
queue;test_3-5_0-6_185;23;14;6;0;3;86.96
queue;test_3-5_0-8_250;23;14;6;0;3;86.96
queue;test_3-5_0-8_259;23;14;6;0;3;86.96
queue;test_3-5_0-7_225;23;14;6;0;3;86.96
queue;test_3-5_0-4_130;23;14;6;0;3;86.96
queue;test_3-5_0-8_253;23;13;6;0;4;82.61
queue;test_3-5_1-0_314;23;15;6;0;2;91.30
queue;test_3-5_0-1_45;23;14;6;0;3;86.96
queue;test_3-5_0-9_293;23;13;6;0;4;82.61
queue;test_3-5_0-2_77;23;15;6;0;2;91.30
queue;test_3-5_0-0_17;23;14;6;0;3;86.96
queue;test_3-5_0-4_143;23;14;6;0;3;86.96
queue;test_3-5_1-0_319;23;15;6;0;2;91.30
queue;test_3-5_0-9_297;23;14;6;0;3;86.96
queue;test_3-5_0-6_203;23;14;6;0;3;86.96
queue;test_3-5_0-9_294;23;14;6;0;3;86.96
queue;test_3-5_0-7_233;23;14;6;0;3;86.96
queue;test_3-5_1-0_308;23;14;6;0;3;86.96
queue;test_3-5_0-7_223;23;15;6;0;2;91.30
queue;test_3-5_0-1_46;23;14;6;0;3;86.96
queue;test_3-5_0-2_67;23;14;6;0;3;86.96
queue;test_3-5_0-6_196;23;14;6;0;3;86.96
queue;test_3-5_0-5_172;23;14;6;0;3;86.96
queue;test_3-5_0-3_98;23;14;6;0;3;86.96
queue;test_3-5_0-5_171;23;14;6;0;3;86.96
queue;test_3-5_0-0_16;23;14;6;0;3;86.96
queue;test_3-5_1-0_321;23;14;6;0;3;86.96
queue;test_3-5_0-1_36;23;14;6;0;3;86.96
queue;test_3-5_0-8_252;23;15;6;0;2;91.30
queue;test_3-5_0-7_227;23;14;6;0;3;86.96
queue;test_3-5_0-4_139;23;15;6;0;2;91.30
queue;test_3-5_1-0_324;23;14;6;0;3;86.96
queue;test_3-5_0-5_175;23;15;6;0;2;91.30
queue;test_3-5_0-8_242;23;14;6;0;3;86.96
queue;test_3-5_0-3_111;23;14;6;0;3;86.96
queue;test_3-5_0-0_23;23;14;6;0;3;86.96
queue;test_3-5_0-8_254;23;14;6;0;3;86.96
queue;test_3-5_0-5_165;23;14;6;0;3;86.96
queue;test_3-5_0-6_207;23;13;6;0;4;82.61
queue;test_3-5_0-9_287;23;15;6;0;2;91.30
queue;test_3-5_0-8_264;23;14;6;0;3;86.96
queue;test_3-5_0-6_197;23;14;6;0;3;86.96
queue;test_3-5_0-0_3;23;14;6;0;3;86.96
queue;test_3-5_0-2_87;23;15;6;0;2;91.30
queue;test_3-5_0-7_230;23;14;6;0;3;86.96
queue;test_3-5_0-9_272;23;13;6;0;4;82.61
queue;test_3-5_0-0_22;23;14;6;0;3;86.96
queue;test_3-5_0-8_249;23;15;6;0;2;91.30
queue;test_3-5_0-7_212;23;14;6;0;3;86.96
queue;test_3-5_0-4_127;23;14;6;0;3;86.96
queue;test_3-5_0-7_232;23;14;6;0;3;86.96
queue;test_3-5_0-3_120;23;14;6;0;3;86.96
queue;test_3-5_0-9_299;23;15;6;0;2;91.30
queue;test_3-5_0-0_20;23;14;6;0;3;86.96
queue;test_3-5_0-2_86;23;13;6;0;4;82.61
queue;test_3-5_0-4_148;23;15;6;0;2;91.30
queue;test_3-5_0-5_151;23;14;6;0;3;86.96
queue;test_3-5_0-3_108;23;15;6;0;2;91.30
queue;test_3-5_0-3_112;23;14;6;0;3;86.96
queue;test_3-5_1-0_305;23;14;6;0;3;86.96
queue;test_3-5_0-7_238;23;14;6;0;3;86.96
queue;test_3-5_0-3_107;23;15;6;0;2;91.30
queue;test_3-5_0-6_193;23;15;6;0;2;91.30
queue;test_3-5_0-9_285;23;14;6;0;3;86.96
queue;test_3-5_0-5_167;23;15;6;0;2;91.30
queue;test_3-5_0-2_81;23;14;6;0;3;86.96
queue;test_3-5_0-0_8;23;14;6;0;3;86.96
queue;test_3-5_0-4_125;23;14;6;0;3;86.96
queue;test_3-5_1-0_307;23;15;6;0;2;91.30
queue;test_3-5_0-1_54;23;14;6;0;3;86.96
queue;test_3-5_0-5_152;23;15;6;0;2;91.30
queue;test_3-5_0-3_103;23;14;6;0;3;86.96
queue;test_3-5_0-7_229;23;14;6;0;3;86.96
queue;test_3-5_0-4_142;23;14;6;0;3;86.96
queue;test_3-5_0-5_160;23;15;6;0;2;91.30
queue;test_3-5_0-7_215;23;14;6;0;3;86.96
queue;test_3-5_0-6_186;23;14;6;0;3;86.96
queue;test_3-5_0-3_96;23;14;6;0;3;86.96
queue;test_3-5_1-0_309;23;14;6;0;3;86.96
queue;test_3-5_0-2_64;23;14;6;0;3;86.96
queue;test_3-5_0-3_110;23;14;6;0;3;86.96
queue;test_3-5_0-8_266;23;15;6;0;2;91.30
queue;test_3-5_0-1_49;23;13;6;0;4;82.61
queue;test_3-5_0-6_184;23;14;6;0;3;86.96
queue;test_3-5_0-3_106;23;15;6;0;2;91.30
queue;test_3-5_0-2_82;23;14;6;0;3;86.96
queue;test_3-5_0-6_201;23;14;6;0;3;86.96
queue;test_3-5_0-4_134;23;14;6;0;3;86.96
queue;test_3-5_0-5_163;23;14;6;0;3;86.96
