project;test file;line coverage;branch coverage
fenwick;test_3-5_0-3_91;0.00;100.00
fenwick;test_3-5_1-0_319;0.00;100.00
fenwick;test_3-5_0-5_151;0.00;100.00
fenwick;test_3-5_0-2_81;0.00;100.00
fenwick;test_3-5_0-3_103;0.00;100.00
fenwick;test_3-5_0-6_201;0.00;100.00
fenwick;test_3-5_0-4_146;0.00;100.00
fenwick;test_3-5_0-7_235;0.00;100.00
fenwick;test_3-5_0-5_170;0.00;100.00
fenwick;test_3-5_1-0_311;0.00;100.00
fenwick;test_3-5_0-1_47;0.00;100.00
