Temperature,Average
0-0,72.73
0-1,73.638
0-2,75.97285714285714
0-3,76.76777777777778
0-4,79.54400000000001
0-5,78.4075
0-6,79.79555555555555
0-7,77.27333333333333
0-8,77.92285714285715
0-9,86.365
1-0,80.30222222222221
