Temperature,Average
0-0,75.65999999999998
0-1,77.30399999999999
0-2,80.82428571428571
0-3,80.8488888888889
0-4,82.96100000000001
0-5,79.6875
0-6,82.38222222222223
0-7,81.79666666666667
0-8,83.27
0-9,84.87
1-0,81.50555555555555
