Temperature,Average
0-0,97.22000000000001
0-1,97.22000000000001
0-2,97.22000000000001
0-3,97.22000000000001
0-4,97.22000000000001
0-5,97.22000000000001
0-6,97.22000000000001
0-7,97.22000000000001
0-8,97.22000000000001
0-9,97.22000000000001
1-0,97.22000000000001
