project;test file;mutants;killed_output;killed_timeout;total_killed;survived;mutation score
mergesort;test_3-5_0-5_178;50;49;0;49;1;98.00
mergesort;test_3-5_0-9_279;50;49;0;49;1;98.00
mergesort;test_3-5_1-0_326;50;49;0;49;1;98.00
mergesort;test_3-5_0-0_10;50;49;0;49;1;98.00
mergesort;test_3-5_0-4_137;50;49;0;49;1;98.00
mergesort;test_3-5_0-8_257;50;49;0;49;1;98.00
mergesort;test_3-5_0-7_226;50;48;1;49;1;98.00
mergesort;test_3-5_1-0_329;50;49;0;49;1;98.00
mergesort;test_3-5_0-2_78;50;49;0;49;1;98.00
mergesort;test_3-5_0-8_262;50;49;0;49;1;98.00
mergesort;test_3-5_0-0_4;50;49;0;49;1;98.00
mergesort;test_3-5_0-6_200;50;49;0;49;1;98.00
mergesort;test_3-5_0-6_183;50;49;0;49;1;98.00
mergesort;test_3-5_0-6_210;50;49;0;49;1;98.00
mergesort;test_3-5_0-7_211;50;49;0;49;1;98.00
mergesort;test_3-5_0-5_180;50;49;0;49;1;98.00
mergesort;test_3-5_0-3_116;50;49;0;49;1;98.00
mergesort;test_3-5_0-2_70;50;49;0;49;1;98.00
mergesort;test_3-5_1-0_322;50;49;0;49;1;98.00
mergesort;test_3-5_0-9_284;50;49;0;49;1;98.00
mergesort;test_3-5_0-4_150;50;49;0;49;1;98.00
mergesort;test_3-5_0-9_273;50;49;0;49;1;98.00
mergesort;test_3-5_0-3_104;50;49;0;49;1;98.00
mergesort;test_3-5_0-8_268;50;49;0;49;1;98.00
mergesort;test_3-5_0-3_114;50;49;0;49;1;98.00
mergesort;test_3-5_0-7_236;50;49;0;49;1;98.00
mergesort;test_3-5_0-3_118;50;49;0;49;1;98.00
mergesort;test_3-5_0-0_5;50;49;0;49;1;98.00
mergesort;test_3-5_0-5_176;50;49;0;49;1;98.00
mergesort;test_3-5_0-8_250;50;49;0;49;1;98.00
mergesort;test_3-5_0-8_259;50;49;0;49;1;98.00
mergesort;test_3-5_0-7_225;50;49;0;49;1;98.00
mergesort;test_3-5_0-4_130;50;49;0;49;1;98.00
mergesort;test_3-5_0-0_17;50;48;1;49;1;98.00
mergesort;test_3-5_0-4_121;50;49;0;49;1;98.00
mergesort;test_3-5_0-6_203;50;49;0;49;1;98.00
mergesort;test_3-5_0-6_181;50;49;0;49;1;98.00
mergesort;test_3-5_0-9_292;50;49;0;49;1;98.00
mergesort;test_3-5_0-9_294;50;49;0;49;1;98.00
mergesort;test_3-5_0-7_233;50;49;0;49;1;98.00
mergesort;test_3-5_1-0_308;50;49;0;49;1;98.00
mergesort;test_3-5_0-2_67;50;49;0;49;1;98.00
mergesort;test_3-5_0-5_172;50;49;0;49;1;98.00
mergesort;test_3-5_0-5_154;50;49;0;49;1;98.00
mergesort;test_3-5_0-0_16;50;49;0;49;1;98.00
mergesort;test_3-5_0-5_179;50;48;1;49;1;98.00
mergesort;test_3-5_1-0_321;50;49;0;49;1;98.00
mergesort;test_3-5_0-8_252;50;49;0;49;1;98.00
mergesort;test_3-5_1-0_324;50;49;0;49;1;98.00
mergesort;test_3-5_0-5_175;50;49;0;49;1;98.00
mergesort;test_3-5_0-3_111;50;49;0;49;1;98.00
