LABEL;#TS;TEMP;TOKENS
END_TS;1;0.0;3434
END_TS;2;0.0;4136
END_TS;3;0.0;4275
END_TS;4;0.0;3849
END_TS;5;0.0;4277
END_TS;6;0.0;4275
END_TS;7;0.0;3582
END_TS;8;0.0;3647
END_TS;9;0.0;3357
END_TS;10;0.0;4275
END_TS;11;0.0;4136
END_TS;12;0.0;3588
END_TS;13;0.0;3877
END_TS;14;0.0;4275
END_TS;15;0.0;4361
END_TS;16;0.0;4281
END_TS;17;0.0;3588
END_TS;18;0.0;3588
END_TS;19;0.0;4081
END_TS;20;0.0;3877
END_TS;21;0.0;4275
END_TS;22;0.0;4059
END_TS;23;0.0;3856
END_TS;24;0.0;4137
END_TS;25;0.0;3582
END_TS;26;0.0;3582
END_TS;27;0.0;4277
END_TS;28;0.0;4277
END_TS;29;0.0;4136
END_TS;30;0.0;4279
END_TS;31;0.1;3999
END_TS;32;0.1;3238
END_TS;33;0.1;3793
END_TS;34;0.1;4281
END_TS;35;0.1;3357
END_TS;36;0.1;3900
END_TS;37;0.1;5465
END_TS;38;0.1;4360
END_TS;39;0.1;3849
END_TS;40;0.1;4275
END_TS;41;0.1;3588
END_TS;42;0.1;3357
END_TS;43;0.1;4275
END_TS;44;0.1;4053
END_TS;45;0.1;3588
END_TS;46;0.1;3905
END_TS;47;0.1;4055
END_TS;48;0.1;3357
END_TS;49;0.1;3628
END_TS;50;0.1;3861
END_TS;51;0.1;3849
END_TS;52;0.1;3350
END_TS;53;0.1;4275
END_TS;54;0.1;3434
END_TS;55;0.1;3582
END_TS;56;0.1;3584
END_TS;57;0.1;3588
END_TS;58;0.1;3357
END_TS;59;0.1;4136
END_TS;60;0.1;3357
END_TS;61;0.2;3301
END_TS;62;0.2;3231
END_TS;63;0.2;3609
END_TS;64;0.2;3483
END_TS;65;0.2;3364
END_TS;66;0.2;4157
END_TS;67;0.2;4059
END_TS;68;0.2;3357
END_TS;69;0.2;5023
END_TS;70;0.2;4277
END_TS;71;0.2;3582
END_TS;72;0.2;6108
