Temperature,Average
0-0,91.30000000000001
0-1,91.30000000000001
0-2,91.30000000000001
0-3,91.30000000000001
0-4,91.29999999999998
0-5,91.30000000000001
0-6,91.29999999999998
0-7,91.3
0-8,91.10272727272724
0-9,91.12639999999999
1-0,91.08299999999997
