project;test file;mutants;killed_output;killed_timeout;total_killed;survived;mutation score
quicksort;test_3-5_0-9_280;60;52;0;52;8;86.67
quicksort;test_3-5_0-9_277;60;52;0;52;8;86.67
quicksort;test_3-5_0-4_129;60;53;0;53;7;88.33
quicksort;test_3-5_0-9_286;60;53;0;53;7;88.33
quicksort;test_3-5_0-6_189;60;53;0;53;7;88.33
quicksort;test_3-5_0-5_153;60;53;0;53;7;88.33
quicksort;test_3-5_0-1_57;60;53;0;53;7;88.33
quicksort;test_3-5_0-6_198;60;52;0;52;8;86.67
quicksort;test_3-5_0-2_71;60;53;0;53;7;88.33
quicksort;test_3-5_0-1_34;60;53;0;53;7;88.33
quicksort;test_3-5_0-6_190;60;53;0;53;7;88.33
quicksort;test_3-5_0-6_187;60;52;0;52;8;86.67
quicksort;test_3-5_0-2_66;60;53;0;53;7;88.33
quicksort;test_3-5_0-5_162;60;53;0;53;7;88.33
quicksort;test_3-5_0-1_55;60;53;0;53;7;88.33
quicksort;test_3-5_0-5_166;60;53;0;53;7;88.33
quicksort;test_3-5_0-8_261;60;53;0;53;7;88.33
quicksort;test_3-5_0-2_65;60;53;0;53;7;88.33
quicksort;test_3-5_1-0_318;60;52;0;52;8;86.67
quicksort;test_3-5_0-4_149;60;53;0;53;7;88.33
quicksort;test_3-5_0-5_156;60;53;0;53;7;88.33
quicksort;test_3-5_0-6_206;60;52;0;52;8;86.67
quicksort;test_3-5_0-2_74;60;53;0;53;7;88.33
quicksort;test_3-5_0-2_69;60;53;0;53;7;88.33
quicksort;test_3-5_0-2_72;60;53;0;53;7;88.33
quicksort;test_3-5_0-9_296;60;52;0;52;8;86.67
quicksort;test_3-5_0-2_84;60;53;0;53;7;88.33
quicksort;test_3-5_0-1_35;60;52;0;52;8;86.67
quicksort;test_3-5_0-9_295;60;53;0;53;7;88.33
quicksort;test_3-5_0-3_102;60;53;0;53;7;88.33
quicksort;test_3-5_0-2_85;60;53;0;53;7;88.33
quicksort;test_3-5_0-0_19;60;53;0;53;7;88.33
quicksort;test_3-5_0-2_79;60;53;0;53;7;88.33
quicksort;test_3-5_0-0_15;60;53;0;53;7;88.33
quicksort;test_3-5_0-0_21;60;53;0;53;7;88.33
quicksort;test_3-5_0-8_255;60;53;0;53;7;88.33
quicksort;test_3-5_0-7_234;60;53;0;53;7;88.33
quicksort;test_3-5_0-0_24;60;53;0;53;7;88.33
quicksort;test_3-5_0-8_246;60;53;0;53;7;88.33
quicksort;test_3-5_1-0_330;60;52;0;52;8;86.67
quicksort;test_3-5_0-0_2;60;53;0;53;7;88.33
quicksort;test_3-5_1-0_306;60;53;0;53;7;88.33
quicksort;test_3-5_0-1_38;60;53;0;53;7;88.33
quicksort;test_3-5_0-8_247;60;52;0;52;8;86.67
quicksort;test_3-5_0-6_209;60;53;0;53;7;88.33
