project;test file;mutants;killed;incompetent;timeout;survived;mutation score
quicksort;test_3-5_0-5_178;23;20;1;0;2;91.30
quicksort;test_3-5_0-2_83;23;20;1;0;2;91.30
quicksort;test_3-5_0-7_213;23;20;1;0;2;91.30
quicksort;test_3-5_0-9_279;23;20;1;0;2;91.30
quicksort;test_3-5_0-3_115;23;20;1;0;2;91.30
quicksort;test_3-5_0-7_224;23;20;1;0;2;91.30
quicksort;test_3-5_1-0_326;23;20;1;0;2;91.30
quicksort;test_3-5_0-0_10;23;20;1;0;2;91.30
quicksort;test_3-5_0-4_137;23;20;1;0;2;91.30
quicksort;test_3-5_0-1_56;23;20;1;0;2;91.30
quicksort;test_3-5_0-8_257;23;20;1;0;2;91.30
quicksort;test_3-5_1-0_310;23;20;1;0;2;91.30
quicksort;test_3-5_0-7_226;23;20;1;0;2;91.30
quicksort;test_3-5_1-0_329;23;20;1;0;2;91.30
quicksort;test_3-5_0-2_78;23;20;1;0;2;91.30
quicksort;test_3-5_0-8_262;23;20;1;0;2;91.30
quicksort;test_3-5_0-8_251;23;20;1;0;2;91.30
quicksort;test_3-5_0-9_283;23;20;1;0;2;91.30
quicksort;test_3-5_0-0_4;23;20;1;0;2;91.30
quicksort;test_3-5_0-6_200;23;20;1;0;2;91.30
quicksort;test_3-5_0-1_50;23;20;1;0;2;91.30
quicksort;test_3-5_0-6_183;23;20;1;0;2;91.30
quicksort;test_3-5_0-5_177;23;20;1;0;2;91.30
quicksort;test_3-5_0-6_210;23;20;1;0;2;91.30
quicksort;test_3-5_0-7_211;23;20;1;0;2;91.30
quicksort;test_3-5_0-5_180;23;20;1;0;2;91.30
quicksort;test_3-5_0-3_116;23;20;1;0;2;91.30
quicksort;test_3-5_0-2_70;23;20;1;0;2;91.30
quicksort;test_3-5_1-0_322;23;20;1;0;2;91.30
quicksort;test_3-5_0-9_284;23;20;1;0;2;91.30
quicksort;test_3-5_0-4_150;23;20;1;0;2;91.30
quicksort;test_3-5_1-0_328;23;20;1;0;2;91.30
quicksort;test_3-5_0-9_300;23;20;1;0;2;91.30
quicksort;test_3-5_0-8_248;23;20;1;0;2;91.30
quicksort;test_3-5_0-3_95;23;20;1;0;2;91.30
quicksort;test_3-5_1-0_301;23;20;1;0;2;91.30
quicksort;test_3-5_0-3_104;23;20;1;0;2;91.30
quicksort;test_3-5_0-8_268;23;20;1;0;2;91.30
quicksort;test_3-5_0-3_114;23;20;1;0;2;91.30
quicksort;test_3-5_0-7_236;23;20;1;0;2;91.30
quicksort;test_3-5_0-7_220;23;20;1;0;2;91.30
quicksort;test_3-5_0-3_118;23;20;1;0;2;91.30
quicksort;test_3-5_0-1_48;23;20;1;0;2;91.30
quicksort;test_3-5_0-0_5;23;20;1;0;2;91.30
quicksort;test_3-5_0-3_91;23;20;1;0;2;91.30
quicksort;test_3-5_0-5_176;23;20;1;0;2;91.30
quicksort;test_3-5_0-2_90;23;20;1;0;2;91.30
quicksort;test_3-5_0-6_185;23;20;1;0;2;91.30
quicksort;test_3-5_0-7_225;23;20;1;0;2;91.30
quicksort;test_3-5_0-4_130;23;20;1;0;2;91.30
quicksort;test_3-5_0-8_253;23;20;1;0;2;91.30
quicksort;test_3-5_1-0_314;23;20;1;0;2;91.30
quicksort;test_3-5_0-1_45;23;20;1;0;2;91.30
quicksort;test_3-5_0-9_293;23;20;1;0;2;91.30
quicksort;test_3-5_0-2_77;23;20;1;0;2;91.30
quicksort;test_3-5_0-0_17;23;20;1;0;2;91.30
quicksort;test_3-5_0-4_143;23;20;1;0;2;91.30
quicksort;test_3-5_0-4_121;23;20;1;0;2;91.30
quicksort;test_3-5_1-0_319;23;20;1;0;2;91.30
quicksort;test_3-5_0-9_297;23;20;1;0;2;91.30
quicksort;test_3-5_0-6_203;23;20;1;0;2;91.30
quicksort;test_3-5_0-6_181;23;20;1;0;2;91.30
quicksort;test_3-5_0-9_292;23;20;1;0;2;91.30
quicksort;test_3-5_0-7_222;23;20;1;0;2;91.30
quicksort;test_3-5_0-9_294;23;20;1;0;2;91.30
quicksort;test_3-5_0-7_233;23;20;1;0;2;91.30
quicksort;test_3-5_1-0_308;23;20;1;0;2;91.30
quicksort;test_3-5_0-7_223;23;20;1;0;2;91.30
