project;test file;mutants;killed_output;killed_timeout;total_killed;survived;mutation score
bst2;test_3-5_0-5_178;182;127;0;127;55;69.78
bst2;test_3-5_0-2_83;182;127;0;127;55;69.78
bst2;test_3-5_0-7_213;182;127;0;127;55;69.78
bst2;test_3-5_0-9_279;182;131;0;131;51;71.98
bst2;test_3-5_0-3_115;182;127;0;127;55;69.78
bst2;test_3-5_0-7_224;182;127;0;127;55;69.78
bst2;test_3-5_1-0_326;182;133;0;133;49;73.08
bst2;test_3-5_0-0_10;182;125;0;125;57;68.68
bst2;test_3-5_0-4_137;182;132;0;132;50;72.53
bst2;test_3-5_0-1_56;182;123;0;123;59;67.58
bst2;test_3-5_1-0_310;182;122;0;122;60;67.03
bst2;test_3-5_0-7_226;182;125;0;125;57;68.68
bst2;test_3-5_1-0_329;182;77;0;77;105;42.31
bst2;test_3-5_0-2_78;182;127;0;127;55;69.78
bst2;test_3-5_0-8_262;182;129;0;129;53;70.88
bst2;test_3-5_0-8_251;182;127;0;127;55;69.78
bst2;test_3-5_0-4_123;182;125;0;125;57;68.68
bst2;test_3-5_0-9_283;182;127;0;127;55;69.78
bst2;test_3-5_0-0_4;182;127;0;127;55;69.78
bst2;test_3-5_0-6_200;182;125;0;125;57;68.68
bst2;test_3-5_0-1_50;182;123;0;123;59;67.58
bst2;test_3-5_0-6_183;182;107;0;107;75;58.79
bst2;test_3-5_0-5_177;182;127;0;127;55;69.78
bst2;test_3-5_0-6_210;182;120;0;120;62;65.93
bst2;test_3-5_0-7_211;182;125;0;125;57;68.68
bst2;test_3-5_0-5_180;182;123;0;123;59;67.58
bst2;test_3-5_0-3_116;182;125;0;125;57;68.68
bst2;test_3-5_0-2_70;182;127;0;127;55;69.78
bst2;test_3-5_0-4_133;182;127;0;127;55;69.78
bst2;test_3-5_1-0_322;182;123;0;123;59;67.58
bst2;test_3-5_0-9_284;182;125;0;125;57;68.68
bst2;test_3-5_0-4_150;182;127;0;127;55;69.78
bst2;test_3-5_0-9_273;182;127;0;127;55;69.78
bst2;test_3-5_1-0_328;182;67;0;67;115;36.81
bst2;test_3-5_0-9_300;182;130;0;130;52;71.43
bst2;test_3-5_0-8_248;182;127;0;127;55;69.78
bst2;test_3-5_0-3_95;182;132;0;132;50;72.53
bst2;test_3-5_1-0_301;182;125;0;125;57;68.68
bst2;test_3-5_0-3_104;182;127;0;127;55;69.78
bst2;test_3-5_0-8_268;182;121;0;121;61;66.48
bst2;test_3-5_0-3_114;182;125;0;125;57;68.68
bst2;test_3-5_0-7_236;182;127;0;127;55;69.78
