Temperature,Average
0-0,69.55999999999999
0-1,69.19333333333333
0-2,69.23000000000002
0-3,69.12000000000002
0-4,69.23
0-5,69.64758620689653
0-6,68.56655172413794
0-7,68.94518518518518
0-8,70.42083333333335
0-9,68.33181818181818
1-0,63.71607142857143
