Temperature,Average
0-0,85.41499999999999
0-1,85.11714285714287
0-2,85.64666666666666
0-3,85.41499999999999
0-4,84.89375000000001
0-5,85.11714285714287
0-6,83.86615384615385
0-7,87.411875
0-8,85.74000000000001
0-9,86.10900000000001
1-0,83.91250000000001
