project;test file;mutants;killed_output;killed_timeout;total_killed;survived;mutation score
linked-list2;test_3-5_0-7_213;72;62;0;62;10;86.11
linked-list2;test_3-5_0-7_224;72;66;0;66;6;91.67
linked-list2;test_3-5_0-4_137;72;61;0;61;11;84.72
linked-list2;test_3-5_0-1_56;72;61;0;61;11;84.72
linked-list2;test_3-5_0-8_257;72;61;0;61;11;84.72
linked-list2;test_3-5_0-7_226;72;68;0;68;4;94.44
linked-list2;test_3-5_1-0_329;72;62;0;62;10;86.11
linked-list2;test_3-5_0-8_251;72;65;0;65;7;90.28
linked-list2;test_3-5_0-6_200;72;60;0;60;12;83.33
linked-list2;test_3-5_0-6_183;72;59;0;59;13;81.94
linked-list2;test_3-5_0-2_70;72;62;0;62;10;86.11
linked-list2;test_3-5_1-0_328;72;66;0;66;6;91.67
linked-list2;test_3-5_0-9_300;72;64;0;64;8;88.89
linked-list2;test_3-5_1-0_301;72;61;0;61;11;84.72
linked-list2;test_3-5_0-5_176;72;61;0;61;11;84.72
linked-list2;test_3-5_0-7_225;72;63;0;63;9;87.50
linked-list2;test_3-5_0-9_293;72;61;0;61;11;84.72
linked-list2;test_3-5_0-7_222;72;61;0;61;11;84.72
linked-list2;test_3-5_0-7_233;72;66;0;66;6;91.67
linked-list2;test_3-5_0-7_223;72;63;0;63;9;87.50
linked-list2;test_3-5_0-6_196;72;57;0;57;15;79.17
linked-list2;test_3-5_0-3_98;72;61;0;61;11;84.72
linked-list2;test_3-5_1-0_321;72;59;0;59;13;81.94
linked-list2;test_3-5_0-4_139;72;61;0;61;11;84.72
linked-list2;test_3-5_0-8_242;72;63;0;63;9;87.50
linked-list2;test_3-5_0-3_111;72;61;0;61;11;84.72
linked-list2;test_3-5_0-0_23;72;61;0;61;11;84.72
linked-list2;test_3-5_0-8_254;72;66;0;66;6;91.67
linked-list2;test_3-5_0-6_207;72;60;0;60;12;83.33
linked-list2;test_3-5_0-8_264;72;61;0;61;11;84.72
linked-list2;test_3-5_0-6_197;72;58;0;58;14;80.56
linked-list2;test_3-5_0-7_230;72;62;0;62;10;86.11
linked-list2;test_3-5_0-9_272;72;61;0;61;11;84.72
linked-list2;test_3-5_0-8_249;72;62;0;62;10;86.11
linked-list2;test_3-5_0-4_148;72;61;0;61;11;84.72
linked-list2;test_3-5_0-5_151;72;59;0;59;13;81.94
linked-list2;test_3-5_1-0_305;72;57;0;57;15;79.17
linked-list2;test_3-5_0-7_238;72;59;0;59;13;81.94
linked-list2;test_3-5_0-6_193;72;63;0;63;9;87.50
linked-list2;test_3-5_0-9_285;72;65;0;65;7;90.28
linked-list2;test_3-5_0-2_81;72;59;0;59;13;81.94
linked-list2;test_3-5_0-4_125;72;61;0;61;11;84.72
linked-list2;test_3-5_0-8_269;72;61;0;61;11;84.72
linked-list2;test_3-5_0-5_152;72;61;0;61;11;84.72
linked-list2;test_3-5_0-7_229;72;64;0;64;8;88.89
linked-list2;test_3-5_0-4_142;72;61;0;61;11;84.72
linked-list2;test_3-5_0-7_215;72;61;0;61;11;84.72
linked-list2;test_3-5_0-6_186;72;61;0;61;11;84.72
linked-list2;test_3-5_1-0_309;72;63;0;63;9;87.50
linked-list2;test_3-5_0-6_199;72;61;0;61;11;84.72
linked-list2;test_3-5_0-8_266;72;61;0;61;11;84.72
linked-list2;test_3-5_0-1_49;72;61;0;61;11;84.72
linked-list2;test_3-5_1-0_315;72;58;0;58;14;80.56
linked-list2;test_3-5_0-3_99;72;63;0;63;9;87.50
linked-list2;test_3-5_0-5_169;72;61;0;61;11;84.72
linked-list2;test_3-5_0-8_265;72;63;0;63;9;87.50
linked-list2;test_3-5_0-3_92;72;61;0;61;11;84.72
linked-list2;test_3-5_0-7_235;72;68;0;68;4;94.44
linked-list2;test_3-5_0-6_188;72;60;0;60;12;83.33
linked-list2;test_3-5_0-7_231;72;61;0;61;11;84.72
linked-list2;test_3-5_0-5_161;72;62;0;62;10;86.11
linked-list2;test_3-5_0-9_291;72;59;0;59;13;81.94
linked-list2;test_3-5_0-6_205;72;62;0;62;10;86.11
linked-list2;test_3-5_0-8_263;72;61;0;61;11;84.72
linked-list2;test_3-5_0-9_290;72;59;0;59;13;81.94
linked-list2;test_3-5_0-4_135;72;63;0;63;9;87.50
linked-list2;test_3-5_1-0_304;72;61;0;61;11;84.72
linked-list2;test_3-5_0-8_256;72;58;0;58;14;80.56
linked-list2;test_3-5_0-5_164;72;63;0;63;9;87.50
linked-list2;test_3-5_1-0_302;72;58;0;58;14;80.56
linked-list2;test_3-5_0-4_145;72;61;0;61;11;84.72
linked-list2;test_3-5_0-9_289;72;62;0;62;10;86.11
linked-list2;test_3-5_0-7_237;72;60;0;60;12;83.33
linked-list2;test_3-5_0-9_278;72;60;0;60;12;83.33
linked-list2;test_3-5_0-6_208;72;61;0;61;11;84.72
linked-list2;test_3-5_0-4_138;72;60;0;60;12;83.33
linked-list2;test_3-5_0-8_241;72;61;0;61;11;84.72
linked-list2;test_3-5_0-2_68;72;64;0;64;8;88.89
linked-list2;test_3-5_0-1_47;72;61;0;61;11;84.72
linked-list2;test_3-5_0-1_39;72;61;0;61;11;84.72
linked-list2;test_3-5_0-7_240;72;61;0;61;11;84.72
linked-list2;test_3-5_0-1_59;72;62;0;62;10;86.11
linked-list2;test_3-5_0-6_189;72;62;0;62;10;86.11
linked-list2;test_3-5_0-6_198;72;61;0;61;11;84.72
linked-list2;test_3-5_0-5_162;72;62;0;62;10;86.11
linked-list2;test_3-5_1-0_318;72;56;0;56;16;77.78
linked-list2;test_3-5_0-9_276;72;61;0;61;11;84.72
linked-list2;test_3-5_0-1_35;72;61;0;61;11;84.72
linked-list2;test_3-5_0-9_295;72;68;0;68;4;94.44
linked-list2;test_3-5_0-0_15;72;62;0;62;10;86.11
linked-list2;test_3-5_0-8_245;72;61;0;61;11;84.72
