Temperature,Average
0-0,72.22
0-1,75.39428571428572
0-2,77.77666666666666
0-3,76.38749999999999
0-4,73.60999999999999
0-5,76.98142857142857
0-6,74.78615384615385
0-7,78.47125
0-8,75.55466666666668
0-9,77.221
1-0,75.92583333333333
