project;test file;mutants;killed;incompetent;timeout;survived;mutation score
hamming;test_3-5_0-8_264;16;13;0;3;0;100.00
hamming;test_3-5_0-6_197;16;12;0;2;2;87.50
hamming;test_3-5_0-2_87;16;12;0;2;2;87.50
hamming;test_3-5_0-7_230;16;12;0;2;2;87.50
hamming;test_3-5_0-9_272;16;12;0;4;0;100.00
hamming;test_3-5_0-0_22;16;12;0;2;2;87.50
hamming;test_3-5_0-8_249;16;13;0;3;0;100.00
hamming;test_3-5_0-4_127;16;13;0;3;0;100.00
hamming;test_3-5_0-7_232;16;12;0;2;2;87.50
hamming;test_3-5_0-4_148;16;12;0;2;2;87.50
hamming;test_3-5_0-5_151;16;12;0;2;2;87.50
hamming;test_3-5_0-7_238;16;12;0;2;2;87.50
hamming;test_3-5_0-9_285;16;13;0;3;0;100.00
hamming;test_3-5_0-2_81;16;12;0;2;2;87.50
hamming;test_3-5_0-0_8;16;12;0;2;2;87.50
hamming;test_3-5_0-4_125;16;12;0;2;2;87.50
hamming;test_3-5_0-8_269;16;12;0;2;2;87.50
hamming;test_3-5_1-0_307;16;11;0;3;2;87.50
hamming;test_3-5_0-5_152;16;12;0;2;2;87.50
hamming;test_3-5_0-8_260;16;11;0;3;2;87.50
hamming;test_3-5_0-3_94;16;12;0;2;2;87.50
hamming;test_3-5_0-3_103;16;12;0;2;2;87.50
hamming;test_3-5_0-7_229;16;12;0;2;2;87.50
hamming;test_3-5_0-4_142;16;12;0;2;2;87.50
hamming;test_3-5_0-5_160;16;12;0;4;0;100.00
hamming;test_3-5_0-7_215;16;11;0;3;2;87.50
hamming;test_3-5_0-3_96;16;12;0;2;2;87.50
hamming;test_3-5_0-6_199;16;12;0;2;2;87.50
hamming;test_3-5_0-2_64;16;13;0;3;0;100.00
hamming;test_3-5_0-3_110;16;12;0;2;2;87.50
hamming;test_3-5_0-8_266;16;12;0;2;2;87.50
hamming;test_3-5_0-1_49;16;11;0;3;2;87.50
hamming;test_3-5_0-3_106;16;12;0;2;2;87.50
hamming;test_3-5_1-0_315;16;12;0;4;0;100.00
hamming;test_3-5_0-2_73;16;12;0;2;2;87.50
hamming;test_3-5_0-6_204;16;12;0;2;2;87.50
hamming;test_3-5_0-3_99;16;12;0;2;2;87.50
hamming;test_3-5_0-5_169;16;11;0;3;2;87.50
hamming;test_3-5_0-1_31;16;12;0;2;2;87.50
hamming;test_3-5_0-4_146;16;11;0;3;2;87.50
hamming;test_3-5_0-3_100;16;12;0;2;2;87.50
hamming;test_3-5_0-1_40;16;12;0;2;2;87.50
hamming;test_3-5_0-8_258;16;13;0;3;0;100.00
hamming;test_3-5_0-0_28;16;12;0;2;2;87.50
hamming;test_3-5_1-0_323;16;13;0;3;0;100.00
hamming;test_3-5_0-7_219;16;13;0;3;0;100.00
hamming;test_3-5_0-6_195;16;12;0;2;2;87.50
hamming;test_3-5_0-8_265;16;12;0;4;0;100.00
hamming;test_3-5_0-8_270;16;13;0;3;0;100.00
hamming;test_3-5_0-3_92;16;12;0;2;2;87.50
hamming;test_3-5_0-7_235;16;12;0;2;2;87.50
hamming;test_3-5_0-1_33;16;12;0;2;2;87.50
hamming;test_3-5_0-6_188;16;12;0;2;2;87.50
hamming;test_3-5_0-6_202;16;12;0;4;0;100.00
hamming;test_3-5_1-0_325;16;12;0;2;2;87.50
hamming;test_3-5_0-0_25;16;12;0;2;2;87.50
hamming;test_3-5_0-1_53;16;12;0;2;2;87.50
hamming;test_3-5_0-0_9;16;12;0;2;2;87.50
hamming;test_3-5_0-0_1;16;12;0;2;2;87.50
hamming;test_3-5_0-5_170;16;11;0;3;2;87.50
hamming;test_3-5_0-0_29;16;12;0;2;2;87.50
hamming;test_3-5_0-6_182;16;12;0;4;0;100.00
hamming;test_3-5_0-5_161;16;13;0;3;0;100.00
hamming;test_3-5_1-0_311;16;12;0;4;0;100.00
hamming;test_3-5_0-9_291;16;12;0;2;2;87.50
hamming;test_3-5_0-7_239;16;13;0;3;0;100.00
hamming;test_3-5_0-1_42;16;12;0;2;2;87.50
hamming;test_3-5_0-6_205;16;12;0;2;2;87.50
hamming;test_3-5_0-2_62;16;12;0;2;2;87.50
hamming;test_3-5_1-0_327;16;13;0;3;0;100.00
hamming;test_3-5_0-9_271;16;12;0;4;0;100.00
hamming;test_3-5_0-8_263;16;13;0;3;0;100.00
hamming;test_3-5_0-0_11;16;12;0;2;2;87.50
hamming;test_3-5_1-0_320;16;12;0;3;1;93.75
hamming;test_3-5_0-1_37;16;12;0;2;2;87.50
hamming;test_3-5_0-0_7;16;12;0;2;2;87.50
hamming;test_3-5_0-9_290;16;12;0;2;2;87.50
hamming;test_3-5_0-1_44;16;12;0;2;2;87.50
hamming;test_3-5_0-4_135;16;12;0;2;2;87.50
hamming;test_3-5_0-9_298;16;13;0;3;0;100.00
hamming;test_3-5_0-2_76;16;12;0;2;2;87.50
hamming;test_3-5_0-4_147;16;12;0;2;2;87.50
hamming;test_3-5_0-5_164;16;12;0;2;2;87.50
hamming;test_3-5_0-4_122;16;12;0;2;2;87.50
hamming;test_3-5_0-5_159;16;12;0;2;2;87.50
hamming;test_3-5_0-4_136;16;12;0;2;2;87.50
hamming;test_3-5_1-0_313;16;13;0;3;0;100.00
hamming;test_3-5_0-3_117;16;12;0;2;2;87.50
hamming;test_3-5_0-2_80;16;12;0;2;2;87.50
hamming;test_3-5_0-2_61;16;12;0;2;2;87.50
hamming;test_3-5_0-7_218;16;12;0;2;2;87.50
hamming;test_3-5_0-4_140;16;12;0;2;2;87.50
hamming;test_3-5_1-0_316;16;12;0;2;2;87.50
hamming;test_3-5_0-3_93;16;12;0;2;2;87.50
hamming;test_3-5_0-0_18;16;12;0;2;2;87.50
hamming;test_3-5_0-0_26;16;12;0;2;2;87.50
hamming;test_3-5_0-1_60;16;11;0;3;2;87.50
hamming;test_3-5_0-1_58;16;12;0;2;2;87.50
hamming;test_3-5_0-9_274;16;13;0;3;0;100.00
hamming;test_3-5_0-2_75;16;11;0;3;2;87.50
hamming;test_3-5_0-0_30;16;12;0;2;2;87.50
hamming;test_3-5_0-4_128;16;12;0;2;2;87.50
hamming;test_3-5_0-9_289;16;13;0;3;0;100.00
hamming;test_3-5_0-5_173;16;12;0;2;2;87.50
hamming;test_3-5_0-7_237;16;14;0;2;0;100.00
hamming;test_3-5_0-1_52;16;12;0;2;2;87.50
hamming;test_3-5_0-9_278;16;13;0;3;0;100.00
hamming;test_3-5_0-6_191;16;12;0;2;2;87.50
hamming;test_3-5_0-1_51;16;12;0;2;2;87.50
hamming;test_3-5_0-6_208;16;12;0;2;2;87.50
hamming;test_3-5_0-1_32;16;12;0;2;2;87.50
hamming;test_3-5_0-3_101;16;12;0;4;0;100.00
hamming;test_3-5_0-4_138;16;12;0;2;2;87.50
hamming;test_3-5_0-8_241;16;12;0;2;2;87.50
hamming;test_3-5_0-5_155;16;12;0;4;0;100.00
hamming;test_3-5_0-5_158;16;12;0;2;2;87.50
hamming;test_3-5_0-1_47;16;12;0;2;2;87.50
hamming;test_3-5_0-1_39;16;12;0;2;2;87.50
hamming;test_3-5_0-7_214;16;13;0;3;0;100.00
hamming;test_3-5_0-2_63;16;12;0;2;2;87.50
hamming;test_3-5_0-0_27;16;12;0;2;2;87.50
hamming;test_3-5_0-7_240;16;12;0;2;2;87.50
hamming;test_3-5_0-4_141;16;12;0;2;2;87.50
hamming;test_3-5_0-1_59;16;12;0;2;2;87.50
hamming;test_3-5_0-2_88;16;12;0;2;2;87.50
hamming;test_3-5_0-4_132;16;12;0;2;2;87.50
hamming;test_3-5_0-9_277;16;13;0;3;0;100.00
hamming;test_3-5_0-4_129;16;12;0;4;0;100.00
hamming;test_3-5_0-8_267;16;13;0;3;0;100.00
hamming;test_3-5_0-5_153;16;12;0;2;2;87.50
hamming;test_3-5_0-1_57;16;12;0;2;2;87.50
hamming;test_3-5_0-6_198;16;12;0;2;2;87.50
hamming;test_3-5_0-2_71;16;12;0;2;2;87.50
hamming;test_3-5_0-1_34;16;12;0;2;2;87.50
hamming;test_3-5_0-6_187;16;12;0;2;2;87.50
hamming;test_3-5_0-1_55;16;12;0;2;2;87.50
hamming;test_3-5_0-5_166;16;12;0;2;2;87.50
hamming;test_3-5_0-2_65;16;12;0;2;2;87.50
hamming;test_3-5_0-4_149;16;13;0;3;0;100.00
hamming;test_3-5_0-4_144;16;12;0;2;2;87.50
hamming;test_3-5_0-6_194;16;12;0;2;2;87.50
hamming;test_3-5_0-6_206;16;11;0;3;2;87.50
hamming;test_3-5_0-2_74;16;12;0;2;2;87.50
hamming;test_3-5_0-9_276;16;13;0;3;0;100.00
hamming;test_3-5_0-2_84;16;12;0;2;2;87.50
hamming;test_3-5_0-1_35;16;12;0;2;2;87.50
hamming;test_3-5_0-9_295;16;12;0;2;2;87.50
hamming;test_3-5_0-2_85;16;12;0;2;2;87.50
hamming;test_3-5_0-2_79;16;12;0;2;2;87.50
hamming;test_3-5_0-0_21;16;12;0;2;2;87.50
hamming;test_3-5_0-8_245;16;13;0;2;1;93.75
hamming;test_3-5_0-7_234;16;12;0;4;0;100.00
hamming;test_3-5_0-0_24;16;12;0;2;2;87.50
hamming;test_3-5_0-8_246;16;12;0;2;2;87.50
hamming;test_3-5_0-0_2;16;12;0;2;2;87.50
hamming;test_3-5_0-1_38;16;12;0;2;2;87.50
hamming;test_3-5_1-0_303;16;13;0;3;0;100.00
hamming;test_3-5_0-6_209;16;12;0;2;2;87.50
