project;test file;mutants;killed;incompetent;timeout;survived;mutation score
complement;test_3-5_0-2_64;13;10;0;2;1;92.31
complement;test_3-5_0-3_110;13;10;0;2;1;92.31
complement;test_3-5_0-1_49;13;10;0;2;1;92.31
complement;test_3-5_0-6_184;13;11;0;2;0;100.00
complement;test_3-5_0-2_82;13;10;0;2;1;92.31
complement;test_3-5_0-6_201;13;11;0;2;0;100.00
complement;test_3-5_0-7_216;13;10;0;2;1;92.31
complement;test_3-5_0-2_73;13;10;0;2;1;92.31
complement;test_3-5_0-3_99;13;10;0;2;1;92.31
complement;test_3-5_0-5_169;13;11;0;2;0;100.00
complement;test_3-5_0-1_31;13;10;0;2;1;92.31
complement;test_3-5_0-4_146;13;11;0;2;0;100.00
complement;test_3-5_0-1_40;13;10;0;2;1;92.31
complement;test_3-5_0-8_258;13;11;0;2;0;100.00
complement;test_3-5_0-4_131;13;10;0;2;1;92.31
complement;test_3-5_1-0_323;13;10;0;2;1;92.31
complement;test_3-5_0-6_195;13;10;0;2;1;92.31
complement;test_3-5_0-3_92;13;10;0;2;1;92.31
complement;test_3-5_0-7_235;13;10;0;2;1;92.31
complement;test_3-5_0-4_126;13;10;0;2;1;92.31
complement;test_3-5_0-1_33;13;10;0;2;1;92.31
complement;test_3-5_0-6_202;13;10;0;2;1;92.31
complement;test_3-5_0-1_53;13;10;0;2;1;92.31
complement;test_3-5_0-5_170;13;11;0;2;0;100.00
complement;test_3-5_0-0_29;13;10;0;2;1;92.31
complement;test_3-5_0-9_275;13;10;0;2;1;92.31
complement;test_3-5_0-1_42;13;10;0;2;1;92.31
complement;test_3-5_0-9_281;13;11;0;2;0;100.00
complement;test_3-5_0-2_62;13;10;0;2;1;92.31
complement;test_3-5_0-0_14;13;10;0;2;1;92.31
complement;test_3-5_0-8_263;13;11;0;2;0;100.00
complement;test_3-5_1-0_320;13;10;0;3;0;100.00
complement;test_3-5_0-1_37;13;11;0;2;0;100.00
complement;test_3-5_0-0_7;13;10;0;2;1;92.31
complement;test_3-5_0-9_290;13;11;0;2;0;100.00
complement;test_3-5_0-1_43;13;10;0;2;1;92.31
complement;test_3-5_0-1_44;13;10;0;2;1;92.31
complement;test_3-5_0-4_135;13;11;0;2;0;100.00
complement;test_3-5_1-0_304;13;11;0;2;0;100.00
complement;test_3-5_0-4_147;13;10;0;2;1;92.31
complement;test_3-5_0-8_244;13;11;0;2;0;100.00
complement;test_3-5_0-3_105;13;10;0;2;1;92.31
complement;test_3-5_1-0_302;13;10;0;3;0;100.00
complement;test_3-5_0-1_41;13;11;0;2;0;100.00
complement;test_3-5_0-4_136;13;10;0;2;1;92.31
complement;test_3-5_0-3_117;13;10;0;2;1;92.31
complement;test_3-5_0-2_80;13;10;0;2;1;92.31
complement;test_3-5_0-9_288;13;11;0;2;0;100.00
complement;test_3-5_0-2_61;13;10;0;2;1;92.31
complement;test_3-5_0-7_218;13;11;0;2;0;100.00
complement;test_3-5_0-0_12;13;10;0;2;1;92.31
complement;test_3-5_1-0_316;13;11;0;2;0;100.00
complement;test_3-5_0-4_124;13;10;0;2;1;92.31
complement;test_3-5_0-3_93;13;11;0;2;0;100.00
complement;test_3-5_0-1_58;13;10;0;2;1;92.31
complement;test_3-5_0-9_274;13;10;0;2;1;92.31
complement;test_3-5_0-2_75;13;10;0;2;1;92.31
complement;test_3-5_0-0_30;13;10;0;2;1;92.31
complement;test_3-5_0-2_89;13;10;0;2;1;92.31
complement;test_3-5_0-5_173;13;10;0;2;1;92.31
complement;test_3-5_0-7_237;13;10;0;2;1;92.31
complement;test_3-5_0-1_52;13;10;0;2;1;92.31
complement;test_3-5_0-9_278;13;11;0;2;0;100.00
complement;test_3-5_0-6_191;13;10;0;2;1;92.31
complement;test_3-5_0-1_51;13;10;0;2;1;92.31
complement;test_3-5_0-6_208;13;11;0;2;0;100.00
complement;test_3-5_0-3_101;13;10;0;2;1;92.31
complement;test_3-5_0-2_68;13;11;0;2;0;100.00
complement;test_3-5_0-0_13;13;10;0;2;1;92.31
complement;test_3-5_0-1_47;13;11;0;2;0;100.00
complement;test_3-5_0-2_63;13;11;0;2;0;100.00
complement;test_3-5_0-0_27;13;10;0;2;1;92.31
complement;test_3-5_0-7_240;13;11;0;2;0;100.00
complement;test_3-5_0-0_6;13;10;0;2;1;92.31
complement;test_3-5_0-5_174;13;11;0;2;0;100.00
complement;test_3-5_0-2_88;13;10;0;2;1;92.31
complement;test_3-5_0-8_243;13;11;0;2;0;100.00
complement;test_3-5_0-4_132;13;10;0;2;1;92.31
complement;test_3-5_0-9_280;13;10;0;2;1;92.31
complement;test_3-5_0-4_129;13;11;0;2;0;100.00
complement;test_3-5_0-8_267;13;11;0;2;0;100.00
complement;test_3-5_0-6_189;13;10;0;2;1;92.31
complement;test_3-5_0-5_153;13;10;0;2;1;92.31
complement;test_3-5_0-1_57;13;10;0;2;1;92.31
complement;test_3-5_0-6_187;13;10;0;3;0;100.00
complement;test_3-5_0-2_66;13;10;0;2;1;92.31
complement;test_3-5_0-1_55;13;10;0;2;1;92.31
complement;test_3-5_0-2_65;13;10;0;2;1;92.31
complement;test_3-5_1-0_318;13;10;0;2;1;92.31
complement;test_3-5_0-4_149;13;10;0;2;1;92.31
complement;test_3-5_0-4_144;13;11;0;2;0;100.00
complement;test_3-5_0-2_69;13;10;0;2;1;92.31
complement;test_3-5_0-2_72;13;10;0;2;1;92.31
complement;test_3-5_0-9_276;13;10;0;2;1;92.31
complement;test_3-5_0-9_296;13;11;0;2;0;100.00
complement;test_3-5_0-2_84;13;10;0;2;1;92.31
complement;test_3-5_0-1_35;13;10;0;2;1;92.31
complement;test_3-5_0-3_102;13;10;0;2;1;92.31
complement;test_3-5_0-2_85;13;10;0;2;1;92.31
complement;test_3-5_0-0_15;13;10;0;2;1;92.31
complement;test_3-5_0-0_21;13;10;0;2;1;92.31
complement;test_3-5_0-8_255;13;11;0;2;0;100.00
complement;test_3-5_0-7_234;13;11;0;2;0;100.00
complement;test_3-5_0-0_24;13;10;0;2;1;92.31
complement;test_3-5_0-8_246;13;10;0;2;1;92.31
complement;test_3-5_1-0_330;13;11;0;2;0;100.00
complement;test_3-5_0-0_2;13;10;0;2;1;92.31
complement;test_3-5_1-0_306;13;11;0;2;0;100.00
complement;test_3-5_0-8_247;13;10;0;3;0;100.00
