project;test file;mutants;killed_output;killed_timeout;total_killed;survived;mutation score
priority-queue1;test_3-5_0-7_213;40;19;0;19;21;47.50
priority-queue1;test_3-5_0-8_257;40;17;0;17;23;42.50
priority-queue1;test_3-5_1-0_322;40;19;0;19;21;47.50
priority-queue1;test_3-5_0-8_268;40;19;0;19;21;47.50
priority-queue1;test_3-5_0-6_185;40;19;0;19;21;47.50
priority-queue1;test_3-5_1-0_314;40;19;0;19;21;47.50
priority-queue1;test_3-5_0-5_175;40;19;0;19;21;47.50
priority-queue1;test_3-5_0-9_272;40;19;0;19;21;47.50
priority-queue1;test_3-5_0-8_249;40;19;0;19;21;47.50
priority-queue1;test_3-5_0-5_151;40;19;0;19;21;47.50
priority-queue1;test_3-5_0-4_125;40;19;0;19;21;47.50
priority-queue1;test_3-5_0-6_184;40;19;0;19;21;47.50
priority-queue1;test_3-5_0-9_298;40;19;0;19;21;47.50
priority-queue1;test_3-5_0-9_288;40;19;0;19;21;47.50
priority-queue1;test_3-5_0-9_278;40;19;0;19;21;47.50
priority-queue1;test_3-5_0-3_101;40;19;0;19;21;47.50
priority-queue1;test_3-5_0-5_174;40;18;0;18;22;45.00
priority-queue1;test_3-5_0-8_267;40;19;0;19;21;47.50
