LABEL;#TS;TEMP;TOKENS
END_TS;1;0.0;5200
END_TS;2;0.0;7084
END_TS;3;0.0;1543
END_TS;4;0.0;1403
END_TS;5;0.0;5271
END_TS;6;0.0;5181
END_TS;7;0.0;4657
END_TS;8;0.0;4687
END_TS;9;0.0;5197
END_TS;10;0.0;5029
END_TS;11;0.0;1403
END_TS;12;0.0;7041
END_TS;13;0.0;4372
END_TS;14;0.0;6882
END_TS;15;0.0;7072
END_TS;16;0.0;1526
END_TS;17;0.0;5650
END_TS;18;0.0;1403
END_TS;19;0.0;7076
END_TS;20;0.0;6443
END_TS;21;0.0;6183
END_TS;22;0.0;2401
END_TS;23;0.0;6927
END_TS;24;0.0;4496
END_TS;25;0.0;6474
END_TS;26;0.0;6622
END_TS;27;0.0;1403
END_TS;28;0.0;7090
END_TS;29;0.0;4793
END_TS;30;0.0;5178
END_TS;31;0.1;1534
END_TS;32;0.1;7076
END_TS;33;0.1;1546
END_TS;34;0.1;4552
END_TS;35;0.1;1403
END_TS;36;0.1;6693
END_TS;37;0.1;5163
END_TS;38;0.1;5183
END_TS;39;0.1;4951
END_TS;40;0.1;7066
END_TS;41;0.1;6180
END_TS;42;0.1;7089
END_TS;43;0.1;1581
END_TS;44;0.1;6314
END_TS;45;0.1;6768
END_TS;46;0.1;5138
END_TS;47;0.1;1389
END_TS;48;0.1;4658
END_TS;49;0.1;6403
END_TS;50;0.1;6428
END_TS;51;0.1;7094
END_TS;52;0.1;1612
END_TS;53;0.1;6417
END_TS;54;0.1;1393
END_TS;55;0.1;6140
END_TS;56;0.1;5843
END_TS;57;0.1;3673
END_TS;58;0.1;6649
END_TS;59;0.1;5618
END_TS;60;0.1;5391
END_TS;61;0.2;1510
END_TS;62;0.2;4138
END_TS;63;0.2;5668
END_TS;64;0.2;5382
END_TS;65;0.2;5590
END_TS;66;0.2;7131
END_TS;67;0.2;6318
END_TS;68;0.2;5599
END_TS;69;0.2;5159
END_TS;70;0.2;5813
