project;test file;mutants;killed;incompetent;timeout;survived;mutation score
dfs;test_3-5_0-8_268;45;35;0;1;9;80.00
dfs;test_3-5_0-3_114;45;34;0;1;10;77.78
dfs;test_3-5_0-7_236;45;34;0;1;10;77.78
dfs;test_3-5_0-7_220;45;35;0;1;9;80.00
dfs;test_3-5_0-3_118;45;34;0;1;10;77.78
dfs;test_3-5_0-1_48;45;34;0;1;10;77.78
dfs;test_3-5_0-3_91;45;34;0;1;10;77.78
dfs;test_3-5_0-5_176;45;35;0;1;9;80.00
dfs;test_3-5_0-2_90;45;34;0;1;10;77.78
dfs;test_3-5_0-6_185;45;34;0;1;10;77.78
dfs;test_3-5_0-8_250;45;35;0;1;9;80.00
dfs;test_3-5_0-4_130;45;36;0;1;8;82.22
dfs;test_3-5_0-8_253;45;36;0;1;8;82.22
dfs;test_3-5_0-1_45;45;34;0;1;10;77.78
dfs;test_3-5_0-0_17;45;34;0;1;10;77.78
dfs;test_3-5_0-4_143;45;34;0;1;10;77.78
dfs;test_3-5_1-0_312;45;35;0;1;9;80.00
dfs;test_3-5_0-4_121;45;34;0;1;10;77.78
dfs;test_3-5_1-0_319;45;38;0;1;6;86.67
dfs;test_3-5_0-9_297;45;37;0;1;7;84.44
dfs;test_3-5_0-6_203;45;35;0;1;9;80.00
dfs;test_3-5_0-6_181;45;35;0;1;9;80.00
dfs;test_3-5_0-9_292;45;21;0;1;23;48.89
dfs;test_3-5_0-7_233;45;34;0;1;10;77.78
dfs;test_3-5_1-0_308;45;36;0;1;8;82.22
dfs;test_3-5_0-7_223;45;36;0;1;8;82.22
dfs;test_3-5_0-1_46;45;36;0;1;8;82.22
dfs;test_3-5_0-5_172;45;35;0;1;9;80.00
dfs;test_3-5_0-5_154;45;36;0;1;8;82.22
dfs;test_3-5_0-3_98;45;36;0;1;8;82.22
dfs;test_3-5_0-5_171;45;34;0;1;10;77.78
dfs;test_3-5_0-0_16;45;34;0;1;10;77.78
dfs;test_3-5_0-5_179;45;37;0;1;7;84.44
dfs;test_3-5_0-1_36;45;34;0;1;10;77.78
dfs;test_3-5_0-4_139;45;35;0;1;9;80.00
dfs;test_3-5_0-5_175;45;35;0;1;9;80.00
dfs;test_3-5_0-8_242;45;35;0;1;9;80.00
dfs;test_3-5_0-3_111;45;35;0;1;9;80.00
dfs;test_3-5_0-0_23;45;36;0;1;8;82.22
dfs;test_3-5_0-8_254;45;34;0;1;10;77.78
dfs;test_3-5_0-5_165;45;34;0;1;10;77.78
dfs;test_3-5_0-6_207;45;34;0;1;10;77.78
dfs;test_3-5_0-9_287;45;35;0;1;9;80.00
dfs;test_3-5_0-6_197;45;22;0;1;22;51.11
dfs;test_3-5_0-0_3;45;34;0;1;10;77.78
dfs;test_3-5_0-2_87;45;36;0;1;8;82.22
dfs;test_3-5_0-9_272;45;35;0;1;9;80.00
dfs;test_3-5_0-0_22;45;36;0;1;8;82.22
dfs;test_3-5_0-8_249;45;40;0;1;4;91.11
dfs;test_3-5_0-7_212;45;34;0;1;10;77.78
dfs;test_3-5_0-4_127;45;34;0;1;10;77.78
dfs;test_3-5_0-7_232;45;35;0;1;9;80.00
dfs;test_3-5_0-3_120;45;35;0;1;9;80.00
dfs;test_3-5_0-7_217;45;35;0;1;9;80.00
dfs;test_3-5_0-0_20;45;35;0;1;9;80.00
dfs;test_3-5_0-2_86;45;36;0;1;8;82.22
dfs;test_3-5_0-4_148;45;36;0;1;8;82.22
dfs;test_3-5_0-5_151;45;35;0;1;9;80.00
dfs;test_3-5_0-3_108;45;36;0;1;8;82.22
dfs;test_3-5_1-0_305;45;35;0;1;9;80.00
dfs;test_3-5_0-7_238;45;34;0;1;10;77.78
dfs;test_3-5_0-3_107;45;34;0;1;10;77.78
dfs;test_3-5_0-6_193;45;35;0;1;9;80.00
dfs;test_3-5_0-5_168;45;34;0;1;10;77.78
dfs;test_3-5_0-9_285;45;35;0;1;9;80.00
dfs;test_3-5_0-5_167;45;35;0;1;9;80.00
dfs;test_3-5_0-2_81;45;36;0;1;8;82.22
dfs;test_3-5_0-0_8;45;36;0;1;8;82.22
dfs;test_3-5_0-4_125;45;34;0;1;10;77.78
dfs;test_3-5_1-0_307;45;33;0;1;11;75.56
dfs;test_3-5_0-1_54;45;36;0;1;8;82.22
dfs;test_3-5_0-5_152;45;35;0;1;9;80.00
dfs;test_3-5_0-8_260;45;34;0;1;10;77.78
dfs;test_3-5_0-3_94;45;35;0;1;9;80.00
dfs;test_3-5_0-3_103;45;34;0;1;10;77.78
dfs;test_3-5_0-4_142;45;37;0;1;7;84.44
dfs;test_3-5_0-5_160;45;34;0;1;10;77.78
dfs;test_3-5_0-6_186;45;34;0;1;10;77.78
dfs;test_3-5_0-3_96;45;34;0;1;10;77.78
dfs;test_3-5_1-0_309;45;36;0;1;8;82.22
dfs;test_3-5_0-6_199;45;35;0;1;9;80.00
dfs;test_3-5_0-3_110;45;20;0;1;24;46.67
dfs;test_3-5_0-1_49;45;37;0;1;7;84.44
dfs;test_3-5_0-6_184;45;35;0;1;9;80.00
dfs;test_3-5_0-3_106;45;36;0;1;8;82.22
dfs;test_3-5_0-2_82;45;34;0;1;10;77.78
dfs;test_3-5_0-6_201;45;36;0;1;8;82.22
dfs;test_3-5_0-4_134;45;30;0;1;14;68.89
dfs;test_3-5_0-5_163;45;36;0;1;8;82.22
dfs;test_3-5_0-7_216;45;35;0;1;9;80.00
dfs;test_3-5_1-0_315;45;36;0;1;8;82.22
dfs;test_3-5_0-2_73;45;36;0;1;8;82.22
dfs;test_3-5_0-6_204;45;35;0;1;9;80.00
dfs;test_3-5_0-3_99;45;39;0;1;5;88.89
dfs;test_3-5_0-5_169;45;36;0;1;8;82.22
dfs;test_3-5_0-1_31;45;28;0;1;16;64.44
dfs;test_3-5_0-4_146;45;34;0;1;10;77.78
dfs;test_3-5_0-3_100;45;35;0;1;9;80.00
dfs;test_3-5_0-1_40;45;34;0;1;10;77.78
dfs;test_3-5_0-8_258;45;34;0;1;10;77.78
dfs;test_3-5_0-4_131;45;34;0;1;10;77.78
dfs;test_3-5_0-0_28;45;34;0;1;10;77.78
dfs;test_3-5_1-0_323;45;36;0;1;8;82.22
dfs;test_3-5_0-7_219;45;34;0;1;10;77.78
dfs;test_3-5_0-6_195;45;34;0;1;10;77.78
dfs;test_3-5_0-8_265;45;37;0;1;7;84.44
dfs;test_3-5_0-3_109;45;36;0;1;8;82.22
dfs;test_3-5_0-3_92;45;37;0;1;7;84.44
dfs;test_3-5_0-7_235;45;37;0;1;7;84.44
dfs;test_3-5_0-4_126;45;34;0;1;10;77.78
dfs;test_3-5_0-6_188;45;34;0;1;10;77.78
dfs;test_3-5_0-7_231;45;35;0;1;9;80.00
dfs;test_3-5_0-6_202;45;37;0;1;7;84.44
dfs;test_3-5_1-0_325;45;21;0;1;23;48.89
dfs;test_3-5_0-0_25;45;36;0;1;8;82.22
dfs;test_3-5_0-1_53;45;36;0;1;8;82.22
dfs;test_3-5_0-0_9;45;36;0;1;8;82.22
dfs;test_3-5_0-0_1;45;36;0;1;8;82.22
dfs;test_3-5_0-3_113;45;34;0;1;10;77.78
dfs;test_3-5_0-5_170;45;34;0;1;10;77.78
dfs;test_3-5_0-0_29;45;34;0;1;10;77.78
dfs;test_3-5_0-6_182;45;34;0;1;10;77.78
dfs;test_3-5_0-5_161;45;35;0;1;9;80.00
dfs;test_3-5_1-0_311;45;35;0;1;9;80.00
dfs;test_3-5_0-9_291;45;37;0;1;7;84.44
dfs;test_3-5_0-9_275;45;35;0;1;9;80.00
dfs;test_3-5_0-1_42;45;34;0;1;10;77.78
dfs;test_3-5_0-9_281;45;34;0;1;10;77.78
dfs;test_3-5_0-6_205;45;35;0;1;9;80.00
dfs;test_3-5_0-2_62;45;34;0;1;10;77.78
dfs;test_3-5_1-0_327;45;37;0;1;7;84.44
dfs;test_3-5_0-9_271;45;21;0;1;23;48.89
dfs;test_3-5_0-0_14;45;36;0;1;8;82.22
dfs;test_3-5_0-8_263;45;20;0;1;24;46.67
dfs;test_3-5_0-0_11;45;35;0;1;9;80.00
dfs;test_3-5_1-0_320;45;36;0;1;8;82.22
dfs;test_3-5_0-1_37;45;36;0;1;8;82.22
dfs;test_3-5_0-0_7;45;36;0;1;8;82.22
dfs;test_3-5_0-9_290;45;34;0;1;10;77.78
dfs;test_3-5_0-1_43;45;34;0;1;10;77.78
dfs;test_3-5_0-1_44;45;34;0;1;10;77.78
dfs;test_3-5_0-4_135;45;34;0;1;10;77.78
dfs;test_3-5_0-9_298;45;36;0;1;8;82.22
dfs;test_3-5_0-2_76;45;36;0;1;8;82.22
dfs;test_3-5_1-0_304;45;35;0;1;9;80.00
dfs;test_3-5_0-8_256;45;35;0;1;9;80.00
dfs;test_3-5_0-4_147;45;35;0;1;9;80.00
dfs;test_3-5_0-8_244;45;39;0;1;5;88.89
dfs;test_3-5_0-5_164;45;34;0;1;10;77.78
dfs;test_3-5_0-3_105;45;36;0;1;8;82.22
dfs;test_3-5_0-7_221;45;35;0;1;9;80.00
dfs;test_3-5_0-4_122;45;34;0;1;10;77.78
dfs;test_3-5_0-1_41;45;36;0;1;8;82.22
dfs;test_3-5_0-5_157;45;35;0;1;9;80.00
dfs;test_3-5_0-4_145;45;34;0;1;10;77.78
dfs;test_3-5_0-5_159;45;36;0;1;8;82.22
dfs;test_3-5_0-4_136;45;34;0;1;10;77.78
dfs;test_3-5_0-3_117;45;36;0;1;8;82.22
dfs;test_3-5_0-2_80;45;34;0;1;10;77.78
dfs;test_3-5_0-9_288;45;21;0;1;23;48.89
dfs;test_3-5_0-2_61;45;35;0;1;9;80.00
dfs;test_3-5_0-7_218;45;37;0;1;7;84.44
dfs;test_3-5_0-4_140;45;20;0;1;24;46.67
dfs;test_3-5_0-0_12;45;36;0;1;8;82.22
dfs;test_3-5_1-0_316;45;21;0;1;23;48.89
dfs;test_3-5_0-4_124;45;35;0;1;9;80.00
dfs;test_3-5_0-3_93;45;34;0;1;10;77.78
dfs;test_3-5_0-0_18;45;34;0;1;10;77.78
dfs;test_3-5_0-0_26;45;35;0;1;9;80.00
dfs;test_3-5_0-1_60;45;36;0;1;8;82.22
dfs;test_3-5_0-1_58;45;36;0;1;8;82.22
dfs;test_3-5_0-9_274;45;37;0;1;7;84.44
dfs;test_3-5_0-2_75;45;36;0;1;8;82.22
dfs;test_3-5_0-0_30;45;37;0;1;7;84.44
dfs;test_3-5_0-2_89;45;36;0;1;8;82.22
dfs;test_3-5_0-4_128;45;34;0;1;10;77.78
dfs;test_3-5_0-9_289;45;35;0;1;9;80.00
dfs;test_3-5_0-5_173;45;36;0;1;8;82.22
dfs;test_3-5_0-7_237;45;34;0;1;10;77.78
dfs;test_3-5_0-1_52;45;34;0;1;10;77.78
dfs;test_3-5_0-9_278;45;40;0;1;4;91.11
dfs;test_3-5_0-6_191;45;34;0;1;10;77.78
dfs;test_3-5_0-1_51;45;36;0;1;8;82.22
dfs;test_3-5_0-6_208;45;34;0;1;10;77.78
dfs;test_3-5_0-1_32;45;36;0;1;8;82.22
dfs;test_3-5_0-3_101;45;34;0;1;10;77.78
dfs;test_3-5_0-6_192;45;36;0;1;8;82.22
dfs;test_3-5_0-4_138;45;36;0;1;8;82.22
dfs;test_3-5_0-2_68;45;34;0;1;10;77.78
dfs;test_3-5_0-5_155;45;34;0;1;10;77.78
dfs;test_3-5_0-0_13;45;34;0;1;10;77.78
dfs;test_3-5_0-5_158;45;36;0;1;8;82.22
dfs;test_3-5_0-1_47;45;34;0;1;10;77.78
dfs;test_3-5_0-1_39;45;36;0;1;8;82.22
dfs;test_3-5_0-7_214;45;35;0;1;9;80.00
dfs;test_3-5_0-2_63;45;34;0;1;10;77.78
dfs;test_3-5_0-0_27;45;34;0;1;10;77.78
dfs;test_3-5_0-7_240;45;34;0;1;10;77.78
dfs;test_3-5_0-0_6;45;34;0;1;10;77.78
dfs;test_3-5_0-4_141;45;35;0;1;9;80.00
dfs;test_3-5_0-1_59;45;37;0;1;7;84.44
dfs;test_3-5_0-5_174;45;34;0;1;10;77.78
dfs;test_3-5_0-2_88;45;36;0;1;8;82.22
dfs;test_3-5_0-8_243;45;35;0;1;9;80.00
dfs;test_3-5_0-9_282;45;37;0;1;7;84.44
dfs;test_3-5_0-4_132;45;36;0;1;8;82.22
dfs;test_3-5_0-9_280;45;37;0;1;7;84.44
dfs;test_3-5_0-9_277;45;39;0;1;5;88.89
dfs;test_3-5_0-6_189;45;37;0;1;7;84.44
dfs;test_3-5_0-5_153;45;34;0;1;10;77.78
dfs;test_3-5_0-1_57;45;34;0;1;10;77.78
dfs;test_3-5_0-2_71;45;36;0;1;8;82.22
dfs;test_3-5_0-1_34;45;36;0;1;8;82.22
dfs;test_3-5_0-6_190;45;36;0;1;8;82.22
dfs;test_3-5_0-2_66;45;36;0;1;8;82.22
dfs;test_3-5_0-5_162;45;35;0;1;9;80.00
dfs;test_3-5_0-1_55;45;35;0;1;9;80.00
dfs;test_3-5_0-5_166;45;34;0;1;10;77.78
dfs;test_3-5_0-8_261;45;36;0;1;8;82.22
dfs;test_3-5_0-2_65;45;36;0;1;8;82.22
dfs;test_3-5_1-0_318;45;35;0;1;9;80.00
dfs;test_3-5_0-4_149;45;35;0;1;9;80.00
dfs;test_3-5_0-4_144;45;35;0;1;9;80.00
dfs;test_3-5_0-5_156;45;33;0;1;11;75.56
dfs;test_3-5_0-6_194;45;34;0;1;10;77.78
dfs;test_3-5_0-6_206;45;35;0;1;9;80.00
dfs;test_3-5_0-2_74;45;34;0;1;10;77.78
dfs;test_3-5_0-2_69;45;36;0;1;8;82.22
dfs;test_3-5_0-2_72;45;34;0;1;10;77.78
dfs;test_3-5_0-9_296;45;36;0;1;8;82.22
dfs;test_3-5_0-2_84;45;34;0;1;10;77.78
dfs;test_3-5_0-1_35;45;34;0;1;10;77.78
dfs;test_3-5_0-3_102;45;34;0;1;10;77.78
dfs;test_3-5_0-2_85;45;36;0;1;8;82.22
dfs;test_3-5_0-0_19;45;34;0;1;10;77.78
dfs;test_3-5_0-2_79;45;36;0;1;8;82.22
dfs;test_3-5_0-0_15;45;36;0;1;8;82.22
dfs;test_3-5_0-0_21;45;36;0;1;8;82.22
dfs;test_3-5_0-8_255;45;36;0;1;8;82.22
dfs;test_3-5_0-7_234;45;37;0;1;7;84.44
dfs;test_3-5_0-0_24;45;34;0;1;10;77.78
dfs;test_3-5_0-0_2;45;36;0;1;8;82.22
dfs;test_3-5_0-3_119;45;34;0;1;10;77.78
dfs;test_3-5_1-0_306;45;37;0;1;7;84.44
dfs;test_3-5_0-8_247;45;36;0;1;8;82.22
dfs;test_3-5_0-6_209;45;35;0;1;9;80.00
