project;test file;mutants;killed_output;killed_timeout;total_killed;survived;mutation score
priority-queue2;test_3-5_0-3_103;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-7_229;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-4_142;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-5_160;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-7_215;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-3_96;13;11;0;11;2;84.62
priority-queue2;test_3-5_1-0_309;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-6_199;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-2_64;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-3_110;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-8_266;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-1_49;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-3_106;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-2_82;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-6_201;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-4_134;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-5_163;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-7_216;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-2_73;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-6_204;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-3_99;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-5_169;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-1_31;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-4_146;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-3_100;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-1_40;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-8_258;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-4_131;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-0_28;13;11;0;11;2;84.62
priority-queue2;test_3-5_1-0_323;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-6_195;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-8_270;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-3_109;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-3_92;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-7_235;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-1_33;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-6_202;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-0_25;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-1_53;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-0_9;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-0_1;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-3_113;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-5_170;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-0_29;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-6_182;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-9_291;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-7_239;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-9_275;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-1_42;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-6_205;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-2_62;13;11;0;11;2;84.62
priority-queue2;test_3-5_1-0_327;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-0_14;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-0_11;13;11;0;11;2;84.62
priority-queue2;test_3-5_1-0_320;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-1_37;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-0_7;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-9_290;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-1_43;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-1_44;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-4_135;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-2_76;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-8_256;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-4_147;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-8_244;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-3_105;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-7_221;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-4_122;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-1_41;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-5_157;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-4_145;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-2_61;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-4_140;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-0_12;13;11;0;11;2;84.62
priority-queue2;test_3-5_1-0_316;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-4_124;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-3_93;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-0_18;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-0_26;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-1_60;13;11;0;11;2;84.62
priority-queue2;test_3-5_0-1_58;13;11;0;11;2;84.62
