project;test file;mutants;killed;incompetent;timeout;survived;mutation score
priority-queue2;test_3-5_0-7_213;24;14;6;0;4;83.33
priority-queue2;test_3-5_0-3_115;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-7_224;24;15;6;0;3;87.50
priority-queue2;test_3-5_1-0_326;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-0_10;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-4_137;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-1_56;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-8_257;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-7_226;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-2_78;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-8_251;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-9_283;24;14;6;0;4;83.33
priority-queue2;test_3-5_0-0_4;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-6_200;24;14;6;0;4;83.33
priority-queue2;test_3-5_0-1_50;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-6_183;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-5_177;24;14;7;0;3;87.50
priority-queue2;test_3-5_0-6_210;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-7_211;24;14;6;0;4;83.33
priority-queue2;test_3-5_0-5_180;24;14;7;0;3;87.50
priority-queue2;test_3-5_0-2_70;24;15;6;0;3;87.50
priority-queue2;test_3-5_1-0_322;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-4_150;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-9_273;24;13;7;0;4;83.33
priority-queue2;test_3-5_0-8_248;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-3_95;24;14;6;0;4;83.33
priority-queue2;test_3-5_0-8_268;24;14;7;0;3;87.50
priority-queue2;test_3-5_0-3_114;24;14;6;0;4;83.33
priority-queue2;test_3-5_0-3_118;24;14;6;0;4;83.33
priority-queue2;test_3-5_0-1_48;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-0_5;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-3_91;24;14;6;0;4;83.33
priority-queue2;test_3-5_0-5_176;24;13;7;0;4;83.33
priority-queue2;test_3-5_0-2_90;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-6_185;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-8_259;24;14;7;0;3;87.50
priority-queue2;test_3-5_0-7_225;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-4_130;24;14;6;0;4;83.33
priority-queue2;test_3-5_0-1_45;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-2_77;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-0_17;24;15;6;0;3;87.50
priority-queue2;test_3-5_1-0_312;24;14;6;0;4;83.33
priority-queue2;test_3-5_0-4_121;24;14;6;0;4;83.33
priority-queue2;test_3-5_1-0_319;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-9_297;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-6_203;24;14;6;0;4;83.33
priority-queue2;test_3-5_0-6_181;24;14;6;0;4;83.33
priority-queue2;test_3-5_0-9_292;24;14;7;0;3;87.50
priority-queue2;test_3-5_0-7_222;24;14;7;0;3;87.50
priority-queue2;test_3-5_0-7_233;24;14;7;0;3;87.50
priority-queue2;test_3-5_1-0_308;24;14;7;0;3;87.50
priority-queue2;test_3-5_0-7_223;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-1_46;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-2_67;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-6_196;24;14;6;0;4;83.33
priority-queue2;test_3-5_0-5_154;24;14;7;0;3;87.50
priority-queue2;test_3-5_0-0_16;24;15;6;0;3;87.50
priority-queue2;test_3-5_1-0_321;24;14;7;0;3;87.50
priority-queue2;test_3-5_0-1_36;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-8_252;24;14;7;0;3;87.50
priority-queue2;test_3-5_0-4_139;24;15;6;0;3;87.50
priority-queue2;test_3-5_1-0_324;24;14;7;0;3;87.50
priority-queue2;test_3-5_0-8_242;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-0_23;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-8_254;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-6_207;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-9_287;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-8_264;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-6_197;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-2_87;24;14;6;0;4;83.33
priority-queue2;test_3-5_0-7_230;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-9_272;24;14;6;0;4;83.33
priority-queue2;test_3-5_0-0_22;24;15;6;0;3;87.50
priority-queue2;test_3-5_0-8_249;24;14;6;0;4;83.33
priority-queue2;test_3-5_0-7_232;24;14;6;0;4;83.33
