Temperature,Average
0-0,84.61999999999993
0-1,84.61999999999993
0-2,84.61999999999995
0-3,84.61999999999995
0-4,84.61999999999995
0-5,84.61999999999998
0-6,84.61999999999995
0-7,84.21473684210524
0-8,84.31199999999995
0-9,84.61999999999998
1-0,85.52470588235292
