LABEL;#TS;TEMP;TOKENS
END_TS;1;0.0;3876
END_TS;2;0.0;683
END_TS;3;0.0;5456
END_TS;4;0.0;2613
END_TS;5;0.0;683
END_TS;6;0.0;5396
END_TS;7;0.0;665
END_TS;8;0.0;5396
END_TS;9;0.0;666
END_TS;10;0.0;666
END_TS;11;0.0;5737
END_TS;12;0.0;5087
END_TS;13;0.0;5396
END_TS;14;0.0;5456
END_TS;15;0.0;5396
END_TS;16;0.0;3878
END_TS;17;0.0;724
END_TS;18;0.0;724
END_TS;19;0.0;5396
END_TS;20;0.0;5456
END_TS;21;0.0;5396
END_TS;22;0.0;5737
END_TS;23;0.0;5396
END_TS;24;0.0;5396
END_TS;25;0.0;683
END_TS;26;0.0;683
END_TS;27;0.0;2250
END_TS;28;0.0;5087
END_TS;29;0.0;4974
END_TS;30;0.0;5456
END_TS;31;0.1;708
END_TS;32;0.1;5396
END_TS;33;0.1;5747
END_TS;34;0.1;4891
END_TS;35;0.1;5396
END_TS;36;0.1;3999
END_TS;37;0.1;4859
END_TS;38;0.1;666
END_TS;39;0.1;3295
END_TS;40;0.1;5396
END_TS;41;0.1;4903
END_TS;42;0.1;5396
END_TS;43;0.1;5396
END_TS;44;0.1;725
END_TS;45;0.1;5087
END_TS;46;0.1;5677
END_TS;47;0.1;5396
END_TS;48;0.1;5456
END_TS;49;0.1;3169
END_TS;50;0.1;5737
END_TS;51;0.1;5396
END_TS;52;0.1;5456
END_TS;53;0.1;666
END_TS;54;0.1;5396
END_TS;55;0.1;5400
END_TS;56;0.1;5396
END_TS;57;0.1;5396
END_TS;58;0.1;5456
END_TS;59;0.1;5737
END_TS;60;0.1;675
END_TS;61;0.2;3442
END_TS;62;0.2;5396
END_TS;63;0.2;5728
END_TS;64;0.2;3885
END_TS;65;0.2;4868
END_TS;66;0.2;5396
END_TS;67;0.2;666
END_TS;68;0.2;698
END_TS;69;0.2;684
END_TS;70;0.2;2250
END_TS;71;0.2;5788
END_TS;72;0.2;631
END_TS;73;0.2;5460
END_TS;74;0.2;666
END_TS;75;0.2;5396
END_TS;76;0.2;5683
END_TS;77;0.2;5396
END_TS;78;0.2;3914
END_TS;79;0.2;607
END_TS;80;0.2;665
END_TS;81;0.2;4041
END_TS;82;0.2;707
END_TS;83;0.2;5396
END_TS;84;0.2;3304
END_TS;85;0.2;5908
END_TS;86;0.2;3878
END_TS;87;0.2;5072
END_TS;88;0.2;677
END_TS;89;0.2;5396
END_TS;90;0.2;4835
END_TS;91;0.3;5054
END_TS;92;0.3;5410
END_TS;93;0.3;3764
END_TS;94;0.3;3973
END_TS;95;0.3;4255
END_TS;96;0.3;4903
END_TS;97;0.3;2256
END_TS;98;0.3;5340
END_TS;99;0.3;4101
END_TS;100;0.3;3901
END_TS;101;0.3;5451
END_TS;102;0.3;726
END_TS;103;0.3;607
END_TS;104;0.3;708
END_TS;105;0.3;5451
END_TS;106;0.3;2611
END_TS;107;0.3;6926
END_TS;108;0.3;2088
END_TS;109;0.3;3322
END_TS;110;0.3;665
END_TS;111;0.3;679
END_TS;112;0.3;5049
END_TS;113;0.3;718
END_TS;114;0.3;677
END_TS;115;0.3;5366
END_TS;116;0.3;718
END_TS;117;0.3;4466
END_TS;118;0.3;707
END_TS;119;0.3;5083
END_TS;120;0.3;5067
END_TS;121;0.4;607
END_TS;122;0.4;4804
END_TS;123;0.4;5465
END_TS;124;0.4;667
END_TS;125;0.4;732
END_TS;126;0.4;3442
END_TS;127;0.4;5586
END_TS;128;0.4;5730
END_TS;129;0.4;4964
END_TS;130;0.4;690
END_TS;131;0.4;678
END_TS;132;0.4;5943
END_TS;133;0.4;5686
END_TS;134;0.4;3793
END_TS;135;0.4;4470
END_TS;136;0.4;5687
END_TS;137;0.4;2594
END_TS;138;0.4;759
END_TS;139;0.4;3768
END_TS;140;0.4;685
END_TS;141;0.4;3331
END_TS;142;0.4;713
END_TS;143;0.4;5463
END_TS;144;0.4;609
END_TS;145;0.4;5090
END_TS;146;0.4;3840
END_TS;147;0.4;621
END_TS;148;0.4;708
END_TS;149;0.4;684
END_TS;150;0.4;683
END_TS;151;0.5;4918
END_TS;152;0.5;5904
END_TS;153;0.5;5713
END_TS;154;0.5;672
END_TS;155;0.5;749
END_TS;156;0.5;5550
END_TS;157;0.5;690
END_TS;158;0.5;4637
END_TS;159;0.5;720
END_TS;160;0.5;707
END_TS;161;0.5;3415
END_TS;162;0.5;4711
END_TS;163;0.5;3896
END_TS;164;0.5;7478
END_TS;165;0.5;7558
END_TS;166;0.5;3583
END_TS;167;0.5;3858
END_TS;168;0.5;751
END_TS;169;0.5;3304
END_TS;170;0.5;621
END_TS;171;0.5;3048
END_TS;172;0.5;677
END_TS;173;0.5;2984
END_TS;174;0.5;3631
END_TS;175;0.5;623
END_TS;176;0.5;607
END_TS;177;0.5;4047
END_TS;178;0.5;678
END_TS;179;0.5;713
END_TS;180;0.5;725
END_TS;181;0.6;671
END_TS;182;0.6;623
END_TS;183;0.6;3554
END_TS;184;0.6;4429
END_TS;185;0.6;4593
END_TS;186;0.6;608
END_TS;187;0.6;3830
END_TS;188;0.6;4685
END_TS;189;0.6;678
END_TS;190;0.6;3692
END_TS;191;0.6;5384
END_TS;192;0.6;4114
END_TS;193;0.6;5225
END_TS;194;0.6;665
END_TS;195;0.6;680
END_TS;196;0.6;5083
END_TS;197;0.6;5515
END_TS;198;0.6;607
END_TS;199;0.6;4766
END_TS;200;0.6;672
END_TS;201;0.6;5362
END_TS;202;0.6;684
END_TS;203;0.6;752
END_TS;204;0.6;720
END_TS;205;0.6;5180
END_TS;206;0.6;3559
END_TS;207;0.6;7619
END_TS;208;0.6;698
END_TS;209;0.6;5908
END_TS;210;0.6;622
END_TS;211;0.7;723
END_TS;212;0.7;2481
END_TS;213;0.7;5971
END_TS;214;0.7;2254
END_TS;215;0.7;4662
END_TS;216;0.7;609
END_TS;217;0.7;698
END_TS;218;0.7;608
END_TS;219;0.7;3947
END_TS;220;0.7;5568
END_TS;221;0.7;5012
END_TS;222;0.7;6316
END_TS;223;0.7;4409
END_TS;224;0.7;4655
END_TS;225;0.7;744
END_TS;226;0.7;697
END_TS;227;0.7;2399
END_TS;228;0.7;4853
END_TS;229;0.7;7474
END_TS;230;0.7;3806
END_TS;231;0.7;4986
END_TS;232;0.7;5383
END_TS;233;0.7;607
END_TS;234;0.7;607
END_TS;235;0.7;744
END_TS;236;0.7;2977
END_TS;237;0.7;621
END_TS;238;0.7;743
END_TS;239;0.7;708
END_TS;240;0.7;5370
END_TS;241;0.8;7342
END_TS;242;0.8;3807
END_TS;243;0.8;3483
END_TS;244;0.8;752
END_TS;245;0.8;4182
END_TS;246;0.8;703
